HST_00006.spu,HST_00005.spu,HST_00004.spu,HST_00003.spu,HST_00002.spu,
Wavelength,HST_00007.spu,HST_00008.spu,HST_00009.spu,HST_00010.spu,HST_00011.spu,HST_00012.spu,HST_00013.spu,HST_00014.spu,HST_00015.spu,HST_00016.spu,HST_00017.spu,HST_00018.spu,HST_00019.spu,HST_00020.spu,HST_00021.spu,HST_00022.spu,HST_00023.spu,HST_00024.spu,HST_00025.spu,HST_00026.spu,HST_00027.spu,HST_00028.spu,HST_00029.spu,HST_00030.spu,HST_00031.spu,HST_00032.spu,HST_00033.spu,HST_00034.spu,HST_00035.spu,HST_00036.spu,HST_00037.spu,HST_00038.spu,HST_00039.spu,HST_00040.spu,HST_00041.spu,HST_00042.spu,HST_00043.spu,HST_00044.spu,HST_00045.spu,HST_00046.spu
 317 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 325 , 0.000104 , 0.000322 , 0.000847 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000233 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000819 , 0.000587 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 326 , 0.000369 , 0.001151 , 0.003011 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000827 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002926 , 0.002055 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 327 , 0.000589 , 0.001842 , 0.004796 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004682 , 0.003221 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 328 , 0.000773 , 0.00243 , 0.006298 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00173 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006176 , 0.004168 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 329 , 0.002123 , 0.003881 , 0.007034 , 0.001007 , 0.001455 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003634 , 0 , 0.000666 , 0 , 0 , 0 , 0 , 0.000231 , 0.007498 , 0.006173 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 330 , 0.003312 , 0.005108 , 0.007624 , 0.001913 , 0.00275 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.005308 , 0 , 0.001261 , 0 , 0 , 0 , 0 , 0.000427 , 0.008582 , 0.007953 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 331 , 0.004331 , 0.006127 , 0.008114 , 0.002704 , 0.003867 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006742 , 0 , 0.001779 , 0 , 0 , 0 , 0 , 0.000589 , 0.009477 , 0.009513 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 332 , 0.005758 , 0.007304 , 0.009445 , 0.004152 , 0.005173 , 0.000899 , 0.00088 , 0.00097 , 0 , 0.000706 , 0.001112 , 0.000314 , 0.001148 , 0.008701 , 0.001281 , 0.003172 , 0.000777 , 0.000331 , 0.001092 , 0.000653 , 0.001993 , 0.010915 , 0.011009 , 0 , 0 , 0.000552 , 0.000261 , 0.000584 , 0.000664 , 0.000112 , 0.00147 , 0.001002 , 0.00092 , 0.001164 , 0 , 0 , 0 , 0.00074 , 0.001234 , 0.000383 
 333 , 0.007336 , 0.008525 , 0.011227 , 0.005875 , 0.00649 , 0.002242 , 0.002212 , 0.002459 , 0 , 0.001795 , 0.002817 , 0.000791 , 0.002858 , 0.010865 , 0.003228 , 0.005003 , 0.001954 , 0.000826 , 0.002726 , 0.001636 , 0.00405 , 0.012614 , 0.012354 , 0 , 0 , 0.001388 , 0.000658 , 0.001453 , 0.001671 , 0.000285 , 0.003682 , 0.002521 , 0.002322 , 0.002892 , 0 , 0 , 0 , 0.001834 , 0.003039 , 0.000956 
 334 , 0.008685 , 0.009587 , 0.012809 , 0.007335 , 0.00759 , 0.003371 , 0.003352 , 0.003755 , 0 , 0.002748 , 0.004297 , 0.001202 , 0.004292 , 0.012738 , 0.0049 , 0.006589 , 0.002964 , 0.001243 , 0.004102 , 0.002471 , 0.005833 , 0.014103 , 0.013474 , 0 , 0 , 0.002104 , 0.000999 , 0.002181 , 0.002534 , 0.000438 , 0.005558 , 0.003823 , 0.003534 , 0.004332 , 0 , 0 , 0 , 0.002744 , 0.004514 , 0.001437 
 335 , 0.009717 , 0.01047 , 0.014011 , 0.008529 , 0.008529 , 0.004275 , 0.004138 , 0.004673 , 0.000028 , 0.003593 , 0.005407 , 0.001585 , 0.005324 , 0.014186 , 0.006208 , 0.00784 , 0.003824 , 0.001536 , 0.00515 , 0.003157 , 0.007211 , 0.015326 , 0.014514 , 0.00006 , 0 , 0.00259 , 0.001365 , 0.002864 , 0.003249 , 0.000725 , 0.006967 , 0.004895 , 0.004537 , 0.005419 , 0 , 0.000065 , 0.000153 , 0.003554 , 0.005639 , 0.001915 
 336 , 0.010112 , 0.011045 , 0.014297 , 0.009345 , 0.009345 , 0.004837 , 0.004078 , 0.004666 , 0.000154 , 0.004323 , 0.005673 , 0.002008 , 0.005521 , 0.014744 , 0.006807 , 0.008426 , 0.004512 , 0.001557 , 0.005582 , 0.003626 , 0.00773 , 0.01606 , 0.015733 , 0.000335 , 0 , 0.002517 , 0.001939 , 0.00369 , 0.003745 , 0.001524 , 0.007432 , 0.005616 , 0.005206 , 0.005868 , 0 , 0.000376 , 0.000838 , 0.004411 , 0.006214 , 0.002568 
 337 , 0.010451 , 0.011532 , 0.014525 , 0.010064 , 0.010064 , 0.00532 , 0.004025 , 0.004655 , 0.000262 , 0.004925 , 0.0059 , 0.002376 , 0.005699 , 0.015209 , 0.007312 , 0.008911 , 0.005094 , 0.001573 , 0.005951 , 0.004027 , 0.008167 , 0.016673 , 0.016804 , 0.00057 , 0 , 0.002452 , 0.002438 , 0.004401 , 0.004173 , 0.002194 , 0.007828 , 0.006218 , 0.005769 , 0.006255 , 0 , 0.000665 , 0.001408 , 0.005152 , 0.006705 , 0.00313 
 338 , 0.010746 , 0.011948 , 0.01471 , 0.010704 , 0.010704 , 0.00574 , 0.003978 , 0.00464 , 0.000355 , 0.005426 , 0.006096 , 0.002697 , 0.005863 , 0.015598 , 0.007743 , 0.009317 , 0.005591 , 0.001588 , 0.00627 , 0.004374 , 0.008538 , 0.017189 , 0.017755 , 0.000773 , 0 , 0.002393 , 0.002875 , 0.005022 , 0.004547 , 0.002762 , 0.008169 , 0.006724 , 0.006247 , 0.00659 , 0 , 0.000938 , 0.001888 , 0.0058 , 0.007132 , 0.003618 
 339 , 0.011364 , 0.012611 , 0.015754 , 0.01122 , 0.01151 , 0.006346 , 0.004899 , 0.005631 , 0.001022 , 0.005949 , 0.007034 , 0.003535 , 0.006201 , 0.01652 , 0.008383 , 0.010231 , 0.00639 , 0.002507 , 0.007006 , 0.00509 , 0.009402 , 0.018388 , 0.018882 , 0.001772 , 0.001271 , 0.003627 , 0.004031 , 0.006197 , 0.005577 , 0.00354 , 0.009098 , 0.007614 , 0.00741 , 0.008558 , 0.001062 , 0.003492 , 0.003932 , 0.006733 , 0.008065 , 0.004832 
 340 , 0.011973 , 0.013247 , 0.016842 , 0.011651 , 0.012251 , 0.006924 , 0.005883 , 0.006697 , 0.001713 , 0.006435 , 0.007977 , 0.004347 , 0.006536 , 0.017444 , 0.008993 , 0.011138 , 0.007159 , 0.003485 , 0.007743 , 0.005789 , 0.010244 , 0.019569 , 0.0199 , 0.002796 , 0.002632 , 0.004951 , 0.005129 , 0.007332 , 0.006601 , 0.004268 , 0.010031 , 0.008471 , 0.008557 , 0.010557 , 0.002108 , 0.005953 , 0.005999 , 0.007592 , 0.008968 , 0.006024 
 341 , 0.012511 , 0.013809 , 0.01781 , 0.012018 , 0.012891 , 0.00744 , 0.006745 , 0.007645 , 0.002317 , 0.00688 , 0.008787 , 0.005039 , 0.006832 , 0.018269 , 0.009534 , 0.011941 , 0.007837 , 0.004349 , 0.008401 , 0.006402 , 0.010969 , 0.020602 , 0.020768 , 0.003693 , 0.003837 , 0.006121 , 0.006041 , 0.008321 , 0.007496 , 0.004904 , 0.010852 , 0.009222 , 0.009556 , 0.012281 , 0.002959 , 0.007944 , 0.00779 , 0.008322 , 0.009745 , 0.007056 
 342 , 0.013115 , 0.01433 , 0.018522 , 0.012552 , 0.01344 , 0.008021 , 0.007362 , 0.008162 , 0.002958 , 0.007407 , 0.009423 , 0.005581 , 0.007436 , 0.018916 , 0.010232 , 0.012704 , 0.008433 , 0.005139 , 0.00902 , 0.007058 , 0.011657 , 0.021473 , 0.021552 , 0.0043 , 0.004694 , 0.006893 , 0.006893 , 0.009179 , 0.008224 , 0.005653 , 0.011536 , 0.009921 , 0.010458 , 0.013418 , 0.003957 , 0.009534 , 0.009102 , 0.009401 , 0.010488 , 0.00794 
 343 , 0.013783 , 0.014804 , 0.018976 , 0.013258 , 0.013899 , 0.008664 , 0.007736 , 0.008241 , 0.003644 , 0.007999 , 0.009905 , 0.005997 , 0.008344 , 0.019367 , 0.011103 , 0.013422 , 0.008941 , 0.005864 , 0.009593 , 0.007759 , 0.012324 , 0.022184 , 0.022281 , 0.00462 , 0.005197 , 0.007264 , 0.007745 , 0.00991 , 0.008787 , 0.00652 , 0.012083 , 0.010578 , 0.011269 , 0.013978 , 0.005161 , 0.010816 , 0.009946 , 0.010838 , 0.011196 , 0.008705 
 344 , 0.01436 , 0.015206 , 0.019376 , 0.013869 , 0.014287 , 0.009221 , 0.008063 , 0.008305 , 0.00425 , 0.008499 , 0.010334 , 0.00637 , 0.009127 , 0.019731 , 0.011882 , 0.014037 , 0.009369 , 0.006506 , 0.010084 , 0.008362 , 0.01291 , 0.022797 , 0.022948 , 0.004898 , 0.005632 , 0.007581 , 0.008526 , 0.010542 , 0.009268 , 0.007282 , 0.012553 , 0.011153 , 0.01197 , 0.014437 , 0.006224 , 0.011906 , 0.010668 , 0.012078 , 0.011794 , 0.009401 
 345 , 0.014858 , 0.015585 , 0.019729 , 0.014391 , 0.01462 , 0.009699 , 0.00837 , 0.008403 , 0.004776 , 0.008938 , 0.010711 , 0.006733 , 0.009794 , 0.020036 , 0.012559 , 0.014557 , 0.009761 , 0.007062 , 0.010527 , 0.008885 , 0.013435 , 0.023294 , 0.023546 , 0.005161 , 0.006019 , 0.007873 , 0.009211 , 0.01108 , 0.009692 , 0.007942 , 0.012969 , 0.011679 , 0.012567 , 0.014823 , 0.007165 , 0.012882 , 0.011297 , 0.013106 , 0.012333 , 0.010034 
 346 , 0.015217 , 0.016294 , 0.020038 , 0.01469 , 0.014912 , 0.010007 , 0.00886 , 0.009029 , 0.005077 , 0.009441 , 0.010943 , 0.007381 , 0.010177 , 0.020369 , 0.012884 , 0.014822 , 0.010406 , 0.00736 , 0.011119 , 0.009323 , 0.013979 , 0.023351 , 0.023977 , 0.005623 , 0.006445 , 0.008348 , 0.009446 , 0.011398 , 0.010146 , 0.008359 , 0.013427 , 0.012353 , 0.012917 , 0.01518 , 0.007946 , 0.014194 , 0.011908 , 0.013331 , 0.01313 , 0.010613 
 347 , 0.015537 , 0.016967 , 0.020307 , 0.014962 , 0.015164 , 0.01028 , 0.009304 , 0.009584 , 0.005343 , 0.009886 , 0.011147 , 0.007947 , 0.010512 , 0.020658 , 0.013153 , 0.015067 , 0.010973 , 0.007615 , 0.011651 , 0.009713 , 0.014454 , 0.023376 , 0.024332 , 0.006034 , 0.006831 , 0.008767 , 0.00964 , 0.011667 , 0.010545 , 0.008734 , 0.013818 , 0.012946 , 0.013214 , 0.015485 , 0.008607 , 0.015366 , 0.012429 , 0.013536 , 0.013856 , 0.011091 
 348 , 0.015825 , 0.017607 , 0.020544 , 0.015211 , 0.015384 , 0.010525 , 0.009708 , 0.01008 , 0.00558 , 0.010283 , 0.011326 , 0.008446 , 0.010805 , 0.02091 , 0.013376 , 0.015293 , 0.011477 , 0.007836 , 0.012133 , 0.010064 , 0.014873 , 0.023378 , 0.024628 , 0.006402 , 0.007181 , 0.009138 , 0.009802 , 0.011898 , 0.010899 , 0.009074 , 0.014155 , 0.013472 , 0.013469 , 0.015748 , 0.009169 , 0.016421 , 0.012876 , 0.013725 , 0.014523 , 0.011489 
 349 , 0.016147 , 0.017657 , 0.02074 , 0.015498 , 0.015706 , 0.010855 , 0.009834 , 0.010224 , 0.005749 , 0.010555 , 0.011632 , 0.008733 , 0.011119 , 0.021234 , 0.013619 , 0.015476 , 0.011707 , 0.007954 , 0.012539 , 0.010417 , 0.015176 , 0.023716 , 0.024763 , 0.006688 , 0.007568 , 0.009411 , 0.010228 , 0.012234 , 0.011198 , 0.009406 , 0.014554 , 0.013997 , 0.013849 , 0.016196 , 0.009752 , 0.0168 , 0.01341 , 0.013996 , 0.014844 , 0.01199 
 350 , 0.016455 , 0.01748 , 0.020896 , 0.015779 , 0.016049 , 0.011188 , 0.009845 , 0.010231 , 0.005877 , 0.010761 , 0.011961 , 0.008922 , 0.011419 , 0.02156 , 0.013859 , 0.015625 , 0.011824 , 0.008023 , 0.012882 , 0.010748 , 0.015417 , 0.02416 , 0.024827 , 0.006919 , 0.007928 , 0.009627 , 0.01072 , 0.012582 , 0.011448 , 0.009703 , 0.01494 , 0.014486 , 0.014246 , 0.016676 , 0.010286 , 0.016892 , 0.013941 , 0.014254 , 0.015005 , 0.012504 
 351 , 0.016727 , 0.017311 , 0.021021 , 0.016032 , 0.016362 , 0.011482 , 0.00985 , 0.010236 , 0.005985 , 0.010941 , 0.012254 , 0.00909 , 0.011688 , 0.021846 , 0.01408 , 0.015752 , 0.011928 , 0.008079 , 0.013181 , 0.011047 , 0.01563 , 0.024564 , 0.024877 , 0.007119 , 0.008234 , 0.009818 , 0.011157 , 0.012888 , 0.01166 , 0.009958 , 0.015273 , 0.014921 , 0.014601 , 0.017098 , 0.010744 , 0.016953 , 0.014415 , 0.014456 , 0.015137 , 0.012971 
 352 , 0.016998 , 0.017353 , 0.021184 , 0.016312 , 0.016671 , 0.011716 , 0.009974 , 0.010321 , 0.006138 , 0.011137 , 0.012565 , 0.00931 , 0.011934 , 0.022138 , 0.014338 , 0.015984 , 0.012154 , 0.008248 , 0.013426 , 0.011338 , 0.015884 , 0.024969 , 0.025081 , 0.007386 , 0.008522 , 0.010055 , 0.011505 , 0.01318 , 0.011873 , 0.01021 , 0.015588 , 0.015258 , 0.014966 , 0.017579 , 0.011211 , 0.017205 , 0.014824 , 0.014783 , 0.015403 , 0.013397 
 353 , 0.017308 , 0.017795 , 0.021454 , 0.016672 , 0.017006 , 0.011872 , 0.010344 , 0.010567 , 0.006401 , 0.01139 , 0.012954 , 0.009658 , 0.012172 , 0.022484 , 0.01469 , 0.016446 , 0.012633 , 0.008656 , 0.013612 , 0.011647 , 0.01625 , 0.025419 , 0.025602 , 0.007817 , 0.008832 , 0.010414 , 0.011738 , 0.013488 , 0.012127 , 0.010502 , 0.015923 , 0.01546 , 0.015402 , 0.018246 , 0.011773 , 0.017857 , 0.015158 , 0.01542 , 0.015962 , 0.013792 
 354 , 0.017599 , 0.018204 , 0.021708 , 0.017006 , 0.017317 , 0.012017 , 0.010693 , 0.010796 , 0.006651 , 0.011626 , 0.013323 , 0.009987 , 0.012393 , 0.022803 , 0.015018 , 0.016881 , 0.013079 , 0.009039 , 0.013782 , 0.01193 , 0.016592 , 0.025842 , 0.026085 , 0.008216 , 0.009121 , 0.010752 , 0.011953 , 0.013779 , 0.012367 , 0.010775 , 0.016239 , 0.015643 , 0.015806 , 0.018875 , 0.012281 , 0.018443 , 0.015457 , 0.016028 , 0.016488 , 0.014155 
 355 , 0.017875 , 0.018583 , 0.021949 , 0.017314 , 0.017607 , 0.012152 , 0.011024 , 0.01101 , 0.006886 , 0.011846 , 0.013674 , 0.0103 , 0.0126 , 0.023099 , 0.015323 , 0.017292 , 0.013495 , 0.009401 , 0.013938 , 0.012192 , 0.016915 , 0.026239 , 0.026533 , 0.008587 , 0.009391 , 0.01107 , 0.012152 , 0.014056 , 0.012593 , 0.01103 , 0.016538 , 0.015812 , 0.016182 , 0.019469 , 0.012741 , 0.018973 , 0.015726 , 0.01661 , 0.016982 , 0.014491 
 356 , 0.017696 , 0.018611 , 0.021919 , 0.017154 , 0.01769 , 0.012298 , 0.010933 , 0.011157 , 0.006882 , 0.011856 , 0.013545 , 0.010316 , 0.01251 , 0.02322 , 0.015244 , 0.017201 , 0.013348 , 0.009425 , 0.013919 , 0.012156 , 0.01704 , 0.026329 , 0.026536 , 0.008546 , 0.009243 , 0.011093 , 0.012042 , 0.014139 , 0.012572 , 0.011022 , 0.01655 , 0.015906 , 0.01616 , 0.019141 , 0.012919 , 0.019201 , 0.015769 , 0.016415 , 0.016737 , 0.014311 
 357 , 0.017504 , 0.01862 , 0.021877 , 0.016978 , 0.017761 , 0.012439 , 0.010827 , 0.011296 , 0.006866 , 0.011854 , 0.0134 , 0.010315 , 0.01241 , 0.023327 , 0.015151 , 0.01709 , 0.013181 , 0.009432 , 0.013893 , 0.012108 , 0.017147 , 0.026399 , 0.026518 , 0.008487 , 0.009083 , 0.0111 , 0.011923 , 0.014211 , 0.01254 , 0.011 , 0.016547 , 0.015991 , 0.01612 , 0.01879 , 0.013079 , 0.019405 , 0.015799 , 0.016194 , 0.016471 , 0.014117 
 358 , 0.017323 , 0.018629 , 0.021836 , 0.016813 , 0.017828 , 0.012576 , 0.010726 , 0.011428 , 0.00685 , 0.011852 , 0.013263 , 0.010314 , 0.012314 , 0.023429 , 0.015062 , 0.016984 , 0.013023 , 0.009439 , 0.013868 , 0.012061 , 0.017247 , 0.026465 , 0.0265 , 0.008431 , 0.008932 , 0.011106 , 0.011811 , 0.014281 , 0.01251 , 0.010979 , 0.016543 , 0.016073 , 0.016082 , 0.018463 , 0.013234 , 0.019601 , 0.015827 , 0.015988 , 0.016223 , 0.013934 
 359 , 0.017478 , 0.018796 , 0.022167 , 0.016942 , 0.018063 , 0.01277 , 0.010842 , 0.011653 , 0.007079 , 0.012031 , 0.013415 , 0.01046 , 0.01244 , 0.023723 , 0.015254 , 0.017203 , 0.013191 , 0.009588 , 0.014106 , 0.012184 , 0.017488 , 0.026735 , 0.026799 , 0.008552 , 0.009092 , 0.011408 , 0.011934 , 0.014512 , 0.01274 , 0.011166 , 0.016738 , 0.016273 , 0.016213 , 0.018656 , 0.013461 , 0.019958 , 0.016123 , 0.016256 , 0.01635 , 0.014141 
 360 , 0.017862 , 0.019066 , 0.02275 , 0.017272 , 0.018402 , 0.012997 , 0.011105 , 0.011935 , 0.007474 , 0.012333 , 0.013763 , 0.010705 , 0.012714 , 0.024147 , 0.015635 , 0.017638 , 0.013581 , 0.00983 , 0.014519 , 0.01242 , 0.017821 , 0.027137 , 0.027311 , 0.00879 , 0.009462 , 0.011908 , 0.012216 , 0.014842 , 0.013148 , 0.011493 , 0.017067 , 0.016549 , 0.016457 , 0.0192 , 0.01372 , 0.020402 , 0.016591 , 0.01685 , 0.016732 , 0.014608 
 361 , 0.018224 , 0.019319 , 0.023303 , 0.017582 , 0.018717 , 0.013209 , 0.011353 , 0.012199 , 0.007849 , 0.012616 , 0.014089 , 0.010936 , 0.012971 , 0.024547 , 0.015991 , 0.018045 , 0.01395 , 0.010055 , 0.014905 , 0.012642 , 0.018134 , 0.027511 , 0.027792 , 0.009012 , 0.00981 , 0.012378 , 0.012478 , 0.015146 , 0.013532 , 0.011798 , 0.017377 , 0.016806 , 0.016683 , 0.019709 , 0.013952 , 0.020804 , 0.017025 , 0.017413 , 0.01709 , 0.015041 
