LMAT_00180.spu,LMAT_00181.spu,LMAT_00182.spu,LMAT_00183.spu,LMAT_00184.spu,
Wavelength,LMAT_00155.spu,LMAT_00156.spu,LMAT_00157.spu,LMAT_00158.spu,LMAT_00159.spu,LMAT_00160.spu,LMAT_00161.spu,LMAT_00162.spu,LMAT_00163.spu,LMAT_00164.spu,LMAT_00165.spu,LMAT_00166.spu,LMAT_00167.spu,LMAT_00168.spu,LMAT_00169.spu,LMAT_00170.spu,LMAT_00171.spu,LMAT_00172.spu,LMAT_00173.spu,LMAT_00174.spu,LMAT_00175.spu,LMAT_00176.spu,LMAT_00177.spu,LMAT_00178.spu,LMAT_00179.spu
 320 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000257 , 0 , 0 , 0.000265 , 0 , 0 , 0.000522 , 0.000812 , 0 , 0 , 0.00154 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00054 , 0 , 0 , 0.000556 , 0 , 0 , 0.001099 , 0.001703 , 0 , 0 , 0.003244 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00076 , 0 , 0 , 0.000788 , 0 , 0 , 0.001556 , 0.0024 , 0 , 0 , 0.00459 
 325 , 0 , 0 , 0.000557 , 0.000956 , 0.000484 , 0.000628 , 0 , 0.001174 , 0.001099 , 0 , 0.001005 , 0.000507 , 0.000172 , 0.001216 , 0.001849 , 0 , 0.000502 , 0.002265 , 0.00069 , 0 , 0.002687 , 0.003541 , 0.000505 , 0.000848 , 0.006002 
 326 , 0 , 0 , 0.001943 , 0.003369 , 0.001704 , 0.002236 , 0 , 0.004151 , 0.003924 , 0 , 0.003546 , 0.001777 , 0.000605 , 0.004257 , 0.004283 , 0 , 0.001773 , 0.005624 , 0.002432 , 0 , 0.004908 , 0.005428 , 0.001799 , 0.003035 , 0.007699 
 327 , 0 , 0 , 0.003037 , 0.005315 , 0.002687 , 0.003563 , 0 , 0.006573 , 0.006274 , 0 , 0.005607 , 0.00279 , 0.000953 , 0.00668 , 0.006241 , 0 , 0.002803 , 0.008278 , 0.003843 , 0 , 0.006707 , 0.006914 , 0.002874 , 0.004864 , 0.009086 
 328 , 0 , 0 , 0.003919 , 0.006918 , 0.003497 , 0.004682 , 0 , 0.008584 , 0.008268 , 0 , 0.007311 , 0.003614 , 0.001239 , 0.008648 , 0.007849 , 0 , 0.003656 , 0.010417 , 0.005008 , 0 , 0.008194 , 0.008107 , 0.003784 , 0.006425 , 0.010244 
 329 , 0 , 0 , 0.004425 , 0.007664 , 0.003713 , 0.005226 , 0.000151 , 0.008423 , 0.008753 , 0.000154 , 0.007626 , 0.003996 , 0.001811 , 0.009011 , 0.0083 , 0 , 0.00389 , 0.010574 , 0.005169 , 0.000337 , 0.008168 , 0.008666 , 0.004178 , 0.006597 , 0.011084 
 330 , 0 , 0 , 0.004852 , 0.00827 , 0.003875 , 0.005659 , 0.000286 , 0.008215 , 0.009114 , 0.000293 , 0.00785 , 0.0043 , 0.002313 , 0.009264 , 0.008652 , 0 , 0.004068 , 0.010647 , 0.005274 , 0.000634 , 0.0081 , 0.009121 , 0.004492 , 0.006693 , 0.011776 
 331 , 0 , 0 , 0.005227 , 0.008787 , 0.004011 , 0.006017 , 0.000403 , 0.008033 , 0.009415 , 0.000414 , 0.008042 , 0.004556 , 0.002747 , 0.009475 , 0.008959 , 0 , 0.004219 , 0.010718 , 0.005363 , 0.000886 , 0.008046 , 0.009511 , 0.004754 , 0.006767 , 0.012353 
 332 , 0.000883 , 0.000733 , 0.006013 , 0.009585 , 0.004493 , 0.006644 , 0.001084 , 0.008724 , 0.010025 , 0.001263 , 0.008853 , 0.005318 , 0.003662 , 0.010069 , 0.009534 , 0.000706 , 0.005031 , 0.011434 , 0.006041 , 0.001584 , 0.008735 , 0.010217 , 0.005512 , 0.007493 , 0.013266 
 333 , 0.002242 , 0.001856 , 0.006993 , 0.010519 , 0.005163 , 0.007412 , 0.002069 , 0.009898 , 0.010789 , 0.002493 , 0.00998 , 0.006356 , 0.004819 , 0.010872 , 0.010234 , 0.001806 , 0.006196 , 0.01248 , 0.007029 , 0.002524 , 0.009826 , 0.011079 , 0.006524 , 0.008582 , 0.014346 
 334 , 0.00343 , 0.002833 , 0.007837 , 0.011343 , 0.005759 , 0.008096 , 0.002936 , 0.010936 , 0.011458 , 0.00356 , 0.010955 , 0.007282 , 0.005834 , 0.011593 , 0.01084 , 0.002783 , 0.00722 , 0.013375 , 0.007889 , 0.003359 , 0.010773 , 0.011839 , 0.007405 , 0.009555 , 0.015305 
 335 , 0.004376 , 0.003598 , 0.008582 , 0.01206 , 0.006384 , 0.008755 , 0.003727 , 0.011849 , 0.012097 , 0.004438 , 0.011798 , 0.008117 , 0.006646 , 0.012271 , 0.011347 , 0.003614 , 0.008095 , 0.014119 , 0.008685 , 0.004105 , 0.011594 , 0.012539 , 0.008208 , 0.010387 , 0.016099 
 336 , 0.004828 , 0.00393 , 0.009259 , 0.012631 , 0.00727 , 0.009509 , 0.004493 , 0.012616 , 0.012833 , 0.004989 , 0.012498 , 0.008862 , 0.007039 , 0.012983 , 0.01171 , 0.004183 , 0.008738 , 0.01464 , 0.009522 , 0.004758 , 0.012266 , 0.013256 , 0.00901 , 0.010976 , 0.016567 
 337 , 0.005217 , 0.004221 , 0.009837 , 0.013121 , 0.008027 , 0.010148 , 0.005145 , 0.013278 , 0.013479 , 0.005463 , 0.013092 , 0.009506 , 0.007368 , 0.013584 , 0.012021 , 0.004669 , 0.009294 , 0.015092 , 0.010272 , 0.005316 , 0.012834 , 0.013869 , 0.009715 , 0.011478 , 0.016965 
 338 , 0.005555 , 0.004479 , 0.010338 , 0.013548 , 0.008681 , 0.010694 , 0.005704 , 0.013855 , 0.014052 , 0.005876 , 0.013601 , 0.010069 , 0.007646 , 0.014098 , 0.012289 , 0.00509 , 0.009781 , 0.015488 , 0.010949 , 0.005798 , 0.013317 , 0.014398 , 0.010341 , 0.01191 , 0.017306 
 339 , 0.006272 , 0.005372 , 0.011028 , 0.014358 , 0.009451 , 0.011493 , 0.006601 , 0.014492 , 0.014804 , 0.006752 , 0.014077 , 0.010884 , 0.008678 , 0.014922 , 0.01324 , 0.006124 , 0.010487 , 0.016271 , 0.011558 , 0.006605 , 0.014124 , 0.015377 , 0.011081 , 0.012769 , 0.018072 
 340 , 0.006978 , 0.006275 , 0.011688 , 0.01514 , 0.010159 , 0.012268 , 0.007476 , 0.015072 , 0.015501 , 0.007625 , 0.014499 , 0.011656 , 0.009742 , 0.015723 , 0.014215 , 0.00715 , 0.011159 , 0.01704 , 0.012079 , 0.007378 , 0.014901 , 0.016348 , 0.011757 , 0.013606 , 0.018829 
 341 , 0.007601 , 0.007065 , 0.012279 , 0.015819 , 0.010778 , 0.012973 , 0.008262 , 0.01558 , 0.016105 , 0.008403 , 0.014875 , 0.012333 , 0.010694 , 0.016443 , 0.015084 , 0.008049 , 0.011752 , 0.017721 , 0.012523 , 0.008054 , 0.015588 , 0.017226 , 0.012344 , 0.014339 , 0.019499 
 342 , 0.008035 , 0.007583 , 0.012763 , 0.016248 , 0.011147 , 0.013399 , 0.008807 , 0.016033 , 0.016419 , 0.008855 , 0.015253 , 0.012788 , 0.011252 , 0.01689 , 0.01563 , 0.008629 , 0.012301 , 0.018271 , 0.012893 , 0.008542 , 0.015938 , 0.017784 , 0.012757 , 0.014859 , 0.019975 
 343 , 0.008279 , 0.007832 , 0.013134 , 0.016433 , 0.011266 , 0.013533 , 0.009105 , 0.016436 , 0.016447 , 0.008974 , 0.015636 , 0.013022 , 0.011406 , 0.017053 , 0.015845 , 0.008895 , 0.012801 , 0.01869 , 0.013203 , 0.008845 , 0.015951 , 0.018006 , 0.013003 , 0.015168 , 0.020257 
 344 , 0.008488 , 0.008051 , 0.013455 , 0.016595 , 0.011367 , 0.013643 , 0.009366 , 0.016793 , 0.016466 , 0.009071 , 0.015974 , 0.013222 , 0.011537 , 0.017181 , 0.016031 , 0.009123 , 0.013228 , 0.01906 , 0.013474 , 0.009109 , 0.015958 , 0.018188 , 0.013219 , 0.015432 , 0.0205 
 345 , 0.008687 , 0.008254 , 0.01375 , 0.016783 , 0.01149 , 0.013754 , 0.009604 , 0.017114 , 0.01652 , 0.009183 , 0.016275 , 0.013425 , 0.01167 , 0.01731 , 0.016211 , 0.009332 , 0.013585 , 0.01939 , 0.013713 , 0.009349 , 0.015995 , 0.018363 , 0.013441 , 0.015668 , 0.020732 
 346 , 0.009059 , 0.008559 , 0.014157 , 0.01748 , 0.012024 , 0.014073 , 0.009894 , 0.017395 , 0.017032 , 0.009646 , 0.016552 , 0.013968 , 0.012073 , 0.017733 , 0.016588 , 0.009642 , 0.013718 , 0.019702 , 0.013911 , 0.009661 , 0.016427 , 0.018792 , 0.014015 , 0.01597 , 0.021176 
 347 , 0.009392 , 0.008825 , 0.014516 , 0.018118 , 0.012504 , 0.014354 , 0.010149 , 0.017646 , 0.017491 , 0.010068 , 0.016787 , 0.014452 , 0.012417 , 0.018112 , 0.016913 , 0.009916 , 0.013836 , 0.019978 , 0.014079 , 0.009941 , 0.016808 , 0.019174 , 0.014525 , 0.016233 , 0.021571 
 348 , 0.009693 , 0.009059 , 0.014835 , 0.018706 , 0.01294 , 0.014603 , 0.010375 , 0.017873 , 0.017906 , 0.010455 , 0.016988 , 0.014886 , 0.012715 , 0.018452 , 0.017196 , 0.010158 , 0.013943 , 0.020224 , 0.014224 , 0.010194 , 0.017145 , 0.019517 , 0.014981 , 0.016464 , 0.021927 
 349 , 0.009987 , 0.009337 , 0.015163 , 0.01901 , 0.013249 , 0.01485 , 0.010595 , 0.018124 , 0.018076 , 0.01077 , 0.017382 , 0.015169 , 0.012997 , 0.018685 , 0.017534 , 0.010334 , 0.014195 , 0.020577 , 0.014506 , 0.010512 , 0.017436 , 0.019685 , 0.015226 , 0.016691 , 0.022217 
 350 , 0.010258 , 0.009618 , 0.015474 , 0.019187 , 0.013487 , 0.015073 , 0.010794 , 0.018367 , 0.018143 , 0.011026 , 0.01783 , 0.015377 , 0.013261 , 0.018863 , 0.017874 , 0.010475 , 0.014483 , 0.020946 , 0.014823 , 0.010827 , 0.01769 , 0.019777 , 0.015376 , 0.0169 , 0.022461 
 351 , 0.010501 , 0.009875 , 0.015755 , 0.019342 , 0.013695 , 0.015266 , 0.010968 , 0.018585 , 0.018198 , 0.011243 , 0.018242 , 0.015561 , 0.013506 , 0.019023 , 0.018182 , 0.0106 , 0.014742 , 0.021276 , 0.015109 , 0.011103 , 0.017917 , 0.019857 , 0.015505 , 0.017084 , 0.022675 
 352 , 0.010743 , 0.01012 , 0.015986 , 0.019496 , 0.013905 , 0.015499 , 0.01119 , 0.018809 , 0.018346 , 0.011455 , 0.018555 , 0.015792 , 0.013749 , 0.019204 , 0.018429 , 0.010836 , 0.01502 , 0.021509 , 0.015389 , 0.011369 , 0.018153 , 0.02004 , 0.015667 , 0.017335 , 0.022959 
 353 , 0.011018 , 0.010368 , 0.016151 , 0.019676 , 0.014149 , 0.015846 , 0.011535 , 0.019076 , 0.018694 , 0.011699 , 0.018707 , 0.01614 , 0.01401 , 0.019448 , 0.018588 , 0.011307 , 0.015366 , 0.021593 , 0.015688 , 0.011659 , 0.018436 , 0.020442 , 0.015918 , 0.017745 , 0.02341 
 354 , 0.011273 , 0.010597 , 0.016303 , 0.019842 , 0.014375 , 0.016175 , 0.011858 , 0.019324 , 0.01902 , 0.011929 , 0.018846 , 0.016467 , 0.014252 , 0.019673 , 0.018734 , 0.011752 , 0.015689 , 0.021669 , 0.015968 , 0.01193 , 0.018699 , 0.020818 , 0.016152 , 0.018128 , 0.023833 
 355 , 0.01151 , 0.01081 , 0.016444 , 0.019994 , 0.014584 , 0.016488 , 0.01216 , 0.019554 , 0.019327 , 0.012145 , 0.018976 , 0.016772 , 0.014477 , 0.019882 , 0.018868 , 0.012175 , 0.01599 , 0.021739 , 0.01623 , 0.012183 , 0.018944 , 0.021169 , 0.016371 , 0.018486 , 0.024228 
 356 , 0.011584 , 0.010883 , 0.016518 , 0.020017 , 0.014689 , 0.016596 , 0.012233 , 0.019621 , 0.019464 , 0.012174 , 0.019088 , 0.016857 , 0.014483 , 0.019946 , 0.018948 , 0.012144 , 0.016183 , 0.021912 , 0.01626 , 0.012151 , 0.019065 , 0.021111 , 0.016459 , 0.018617 , 0.024219 
 357 , 0.011646 , 0.010945 , 0.016584 , 0.020032 , 0.014784 , 0.016688 , 0.012291 , 0.019677 , 0.019586 , 0.012193 , 0.019194 , 0.016927 , 0.014477 , 0.02 , 0.019021 , 0.012092 , 0.01636 , 0.022083 , 0.016276 , 0.012106 , 0.019175 , 0.021035 , 0.016535 , 0.018732 , 0.024191 
 358 , 0.011706 , 0.011004 , 0.016648 , 0.020045 , 0.014876 , 0.016777 , 0.012347 , 0.019729 , 0.019703 , 0.01221 , 0.019294 , 0.016993 , 0.014472 , 0.020052 , 0.019092 , 0.012043 , 0.016529 , 0.022246 , 0.016291 , 0.012064 , 0.019279 , 0.020962 , 0.016608 , 0.018842 , 0.024164 
 359 , 0.011819 , 0.011126 , 0.01679 , 0.020199 , 0.015035 , 0.016904 , 0.012465 , 0.019857 , 0.019911 , 0.012304 , 0.019442 , 0.017107 , 0.014576 , 0.020189 , 0.019253 , 0.012074 , 0.016742 , 0.022438 , 0.016432 , 0.012168 , 0.019472 , 0.021084 , 0.016811 , 0.019013 , 0.024388 
 360 , 0.011965 , 0.01129 , 0.016981 , 0.020448 , 0.015235 , 0.017053 , 0.012623 , 0.020029 , 0.020176 , 0.012447 , 0.019618 , 0.017251 , 0.014751 , 0.020378 , 0.019468 , 0.01216 , 0.016981 , 0.022645 , 0.016658 , 0.012373 , 0.019721 , 0.021336 , 0.017097 , 0.01922 , 0.024782 
 361 , 0.0121 , 0.011445 , 0.017161 , 0.020682 , 0.015423 , 0.017188 , 0.012773 , 0.020188 , 0.020423 , 0.012579 , 0.019783 , 0.017385 , 0.014914 , 0.020552 , 0.019665 , 0.012239 , 0.017205 , 0.022839 , 0.016872 , 0.012566 , 0.019952 , 0.02157 , 0.017361 , 0.019412 , 0.025152 
 362 , 0.012203 , 0.011553 , 0.01733 , 0.020894 , 0.015569 , 0.01732 , 0.012906 , 0.020346 , 0.020628 , 0.012675 , 0.019902 , 0.017494 , 0.015055 , 0.020698 , 0.019854 , 0.012316 , 0.017371 , 0.023013 , 0.017038 , 0.012701 , 0.020148 , 0.021781 , 0.017581 , 0.019611 , 0.025435 
 363 , 0.012202 , 0.011495 , 0.017487 , 0.021059 , 0.015588 , 0.017475 , 0.013 , 0.020547 , 0.020725 , 0.01266 , 0.019873 , 0.017527 , 0.015144 , 0.020782 , 0.020074 , 0.012398 , 0.017337 , 0.023134 , 0.017044 , 0.012635 , 0.020256 , 0.021952 , 0.017691 , 0.019876 , 0.025439 
 364 , 0.0122 , 0.011441 , 0.017633 , 0.021214 , 0.015605 , 0.01762 , 0.013089 , 0.020735 , 0.020816 , 0.012647 , 0.019845 , 0.017557 , 0.015226 , 0.02086 , 0.020285 , 0.012475 , 0.017305 , 0.023244 , 0.017048 , 0.012572 , 0.020357 , 0.022113 , 0.017795 , 0.020126 , 0.025443 
 365 , 0.012198 , 0.01139 , 0.017769 , 0.021359 , 0.015621 , 0.017757 , 0.013172 , 0.020912 , 0.0209 , 0.012634 , 0.019818 , 0.017584 , 0.015303 , 0.020932 , 0.020487 , 0.012546 , 0.017272 , 0.023344 , 0.01705 , 0.012512 , 0.020451 , 0.022267 , 0.017893 , 0.02036 , 0.025445 
 366 , 0.012347 , 0.011478 , 0.017942 , 0.021417 , 0.015719 , 0.017842 , 0.013236 , 0.020951 , 0.020957 , 0.012802 , 0.019884 , 0.017683 , 0.015389 , 0.021028 , 0.020559 , 0.012613 , 0.017418 , 0.02357 , 0.017087 , 0.012618 , 0.020592 , 0.022335 , 0.018021 , 0.020435 , 0.025659 
 367 , 0.012527 , 0.011596 , 0.018122 , 0.021458 , 0.015834 , 0.017914 , 0.013294 , 0.020961 , 0.021008 , 0.013005 , 0.019969 , 0.017796 , 0.015476 , 0.021127 , 0.020601 , 0.012678 , 0.0176 , 0.023821 , 0.017132 , 0.012758 , 0.020739 , 0.022383 , 0.018152 , 0.020476 , 0.025916 
 368 , 0.012703 , 0.011711 , 0.018298 , 0.021498 , 0.015945 , 0.017986 , 0.013352 , 0.020972 , 0.021058 , 0.013204 , 0.020052 , 0.017906 , 0.015561 , 0.021224 , 0.020644 , 0.012743 , 0.017779 , 0.024066 , 0.017176 , 0.012895 , 0.020883 , 0.022431 , 0.018281 , 0.020519 , 0.026166 
 369 , 0.012789 , 0.011739 , 0.0184 , 0.021543 , 0.016007 , 0.018099 , 0.013392 , 0.021011 , 0.021088 , 0.013235 , 0.020097 , 0.01798 , 0.015627 , 0.021297 , 0.020663 , 0.012789 , 0.017929 , 0.024209 , 0.017226 , 0.012976 , 0.021011 , 0.022487 , 0.018366 , 0.020592 , 0.026313 
 370 , 0.012766 , 0.011662 , 0.018415 , 0.021595 , 0.01601 , 0.018266 , 0.013414 , 0.021085 , 0.021095 , 0.013062 , 0.020093 , 0.018011 , 0.015673 , 0.021342 , 0.020654 , 0.012817 , 0.018049 , 0.02423 , 0.017281 , 0.012988 , 0.021123 , 0.022556 , 0.0184 , 0.020707 , 0.026339 
 371 , 0.012747 , 0.011585 , 0.018433 , 0.021638 , 0.016012 , 0.01843 , 0.013434 , 0.021153 , 0.021098 , 0.012886 , 0.020081 , 0.018043 , 0.015722 , 0.021385 , 0.02064 , 0.012842 , 0.018172 , 0.024257 , 0.017332 , 0.013 , 0.021231 , 0.022627 , 0.018433 , 0.020815 , 0.026377 
 372 , 0.012742 , 0.011525 , 0.018463 , 0.021694 , 0.016032 , 0.018594 , 0.013466 , 0.021234 , 0.021113 , 0.012729 , 0.020077 , 0.018078 , 0.015772 , 0.021439 , 0.020635 , 0.012884 , 0.018303 , 0.024315 , 0.01739 , 0.013017 , 0.021352 , 0.022711 , 0.018483 , 0.020932 , 0.026446 
 373 , 0.012906 , 0.011684 , 0.018637 , 0.021946 , 0.016281 , 0.018792 , 0.013663 , 0.021501 , 0.021268 , 0.012833 , 0.020229 , 0.01815 , 0.01582 , 0.021645 , 0.020761 , 0.013119 , 0.018516 , 0.024693 , 0.017567 , 0.013085 , 0.021624 , 0.022906 , 0.018742 , 0.0212 , 0.026782 
 374 , 0.013059 , 0.011839 , 0.018797 , 0.022196 , 0.01652 , 0.018983 , 0.013854 , 0.021762 , 0.021423 , 0.012938 , 0.020381 , 0.018214 , 0.015871 , 0.021851 , 0.020895 , 0.013351 , 0.018725 , 0.025068 , 0.01774 , 0.013155 , 0.021908 , 0.023108 , 0.019 , 0.02147 , 0.027114 
 375 , 0.013204 , 0.011991 , 0.018946 , 0.022442 , 0.01675 , 0.019169 , 0.014042 , 0.022019 , 0.021578 , 0.013043 , 0.020534 , 0.018272 , 0.015924 , 0.022058 , 0.021035 , 0.013582 , 0.01893 , 0.02544 , 0.017912 , 0.013228 , 0.022203 , 0.023314 , 0.019259 , 0.021744 , 0.027443 
 376 , 0.013304 , 0.012062 , 0.01913 , 0.022647 , 0.016895 , 0.019307 , 0.014147 , 0.022245 , 0.021761 , 0.013104 , 0.020705 , 0.018404 , 0.016045 , 0.022182 , 0.021203 , 0.013718 , 0.019092 , 0.025697 , 0.017973 , 0.013342 , 0.022425 , 0.023506 , 0.019407 , 0.021959 , 0.027671 
 377 , 0.013384 , 0.012098 , 0.019328 , 0.022824 , 0.017007 , 0.019423 , 0.014208 , 0.022442 , 0.021934 , 0.013137 , 0.02087 , 0.018554 , 0.016179 , 0.02226 , 0.021358 , 0.013817 , 0.019243 , 0.025896 , 0.017997 , 0.013462 , 0.022609 , 0.023683 , 0.019501 , 0.022148 , 0.027855 
 378 , 0.013462 , 0.012129 , 0.019526 , 0.022991 , 0.017122 , 0.019536 , 0.014261 , 0.022623 , 0.022086 , 0.013162 , 0.021021 , 0.018695 , 0.016299 , 0.022328 , 0.021492 , 0.013916 , 0.019402 , 0.026081 , 0.018028 , 0.013571 , 0.022783 , 0.023852 , 0.019587 , 0.022338 , 0.028037 
 379 , 0.013548 , 0.012184 , 0.019687 , 0.023136 , 0.017205 , 0.019638 , 0.014336 , 0.022754 , 0.022209 , 0.013212 , 0.021166 , 0.018802 , 0.016391 , 0.022408 , 0.021628 , 0.014008 , 0.019573 , 0.026311 , 0.018078 , 0.013651 , 0.022963 , 0.024024 , 0.019677 , 0.022546 , 0.028239 
 380 , 0.013656 , 0.012288 , 0.019768 , 0.023245 , 0.017224 , 0.019719 , 0.014469 , 0.022791 , 0.0223 , 0.013319 , 0.021306 , 0.018862 , 0.016441 , 0.022524 , 0.021797 , 0.014089 , 0.019764 , 0.026647 , 0.018165 , 0.01369 , 0.023173 , 0.024211 , 0.019793 , 0.022792 , 0.028488 
 381 , 0.013764 , 0.012386 , 0.019843 , 0.023355 , 0.017245 , 0.019793 , 0.014607 , 0.022825 , 0.022401 , 0.013423 , 0.021442 , 0.018934 , 0.016496 , 0.02265 , 0.021971 , 0.014169 , 0.019955 , 0.026992 , 0.018259 , 0.013742 , 0.023391 , 0.024401 , 0.019924 , 0.023043 , 0.028747 
 382 , 0.013873 , 0.012482 , 0.019915 , 0.023466 , 0.017269 , 0.019864 , 0.014747 , 0.022857 , 0.022508 , 0.013528 , 0.021577 , 0.019013 , 0.016553 , 0.022783 , 0.022153 , 0.014252 , 0.020148 , 0.027347 , 0.018358 , 0.013799 , 0.023616 , 0.024594 , 0.020066 , 0.023298 , 0.029014 
 383 , 0.014093 , 0.012591 , 0.020182 , 0.023814 , 0.017561 , 0.020162 , 0.014977 , 0.023217 , 0.02274 , 0.013594 , 0.0217 , 0.019176 , 0.016717 , 0.023001 , 0.022346 , 0.014526 , 0.020517 , 0.027755 , 0.018555 , 0.01393 , 0.024008 , 0.024868 , 0.020425 , 0.023718 , 0.029362 
 384 , 0.014313 , 0.012697 , 0.020447 , 0.024157 , 0.017853 , 0.020464 , 0.015205 , 0.023577 , 0.022962 , 0.013653 , 0.021814 , 0.019335 , 0.016878 , 0.023225 , 0.022533 , 0.014808 , 0.020885 , 0.028164 , 0.018747 , 0.014063 , 0.024403 , 0.025146 , 0.020791 , 0.024148 , 0.029716 
 385 , 0.014532 , 0.012799 , 0.020703 , 0.02449 , 0.018138 , 0.020761 , 0.015429 , 0.02393 , 0.023176 , 0.013707 , 0.021922 , 0.019491 , 0.017036 , 0.023447 , 0.022715 , 0.015091 , 0.02125 , 0.02857 , 0.018935 , 0.014192 , 0.024794 , 0.025424 , 0.021155 , 0.024578 , 0.030068 
 386 , 0.014657 , 0.012928 , 0.020936 , 0.024727 , 0.018373 , 0.021024 , 0.015612 , 0.024157 , 0.023409 , 0.013831 , 0.022123 , 0.019684 , 0.017244 , 0.023641 , 0.022957 , 0.015304 , 0.021583 , 0.029004 , 0.019123 , 0.014388 , 0.025202 , 0.025811 , 0.021443 , 0.024964 , 0.030462 
 387 , 0.014712 , 0.013071 , 0.021148 , 0.024891 , 0.018562 , 0.021255 , 0.015758 , 0.024293 , 0.023648 , 0.013997 , 0.02238 , 0.019897 , 0.017474 , 0.02381 , 0.023227 , 0.015467 , 0.021887 , 0.029436 , 0.019307 , 0.014622 , 0.025603 , 0.026256 , 0.021673 , 0.025304 , 0.030868 
