WSG1_00029.spu,WSG1_00028.spu,WSG1_00027.spu,WSG1_00026.spu,WSG1_00025.spu,
Wavelength,WSG1_00023.spu,WSG1_00024.spu,WSG1_00022.spu,WSG1_00021.spu,WSG1_00020.spu,WSG1_00019.spu,WSG1_00018.spu,WSG1_00017.spu,WSG1_00016.spu,WSG1_00015.spu,WSG1_00014.spu,WSG1_00013.spu,WSG1_00012.spu,WSG1_00011.spu,WSG1_00010.spu,WSG1_00009.spu,WSG1_00008.spu,WSG1_00007.spu,WSG1_00006.spu,WSG1_00005.spu,WSG1_00004.spu,WSG1_00003.spu,WSG1_00002.spu,WSG1_00001.spu,WSG1_00000.spu
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 325 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 327 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 328 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 329 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 330 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 331 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 332 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 334 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 335 , 0 , 0.000054 , 0 , 0 , 0 , 0.000202 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00002 , 0.000038 , 0 , 0 , 0 , 0 , 0 , 0 
 336 , 0 , 0.000296 , 0 , 0 , 0 , 0.001141 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000113 , 0.000214 , 0 , 0 , 0 , 0 , 0 , 0 
 337 , 0 , 0.000503 , 0 , 0 , 0 , 0.001977 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000191 , 0.000367 , 0 , 0 , 0 , 0 , 0 , 0 
 338 , 0 , 0.00068 , 0 , 0 , 0 , 0.002731 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000259 , 0.000502 , 0 , 0 , 0 , 0 , 0 , 0 
 339 , 0.000683 , 0.001637 , 0.000718 , 0 , 0.000285 , 0.003918 , 0 , 0 , 0 , 0.000182 , 0.000722 , 0 , 0 , 0 , 0.001135 , 0 , 0.000797 , 0.001145 , 0.001492 , 0.000645 , 0 , 0 , 0 , 0 , 0 
 340 , 0.001438 , 0.002679 , 0.001531 , 0 , 0.000605 , 0.005097 , 0 , 0 , 0 , 0.000382 , 0.001517 , 0 , 0 , 0 , 0.002356 , 0 , 0.00168 , 0.00211 , 0.002572 , 0.001344 , 0 , 0 , 0 , 0 , 0 
 341 , 0.002127 , 0.003647 , 0.002292 , 0 , 0.000901 , 0.006174 , 0 , 0 , 0 , 0.000564 , 0.002239 , 0 , 0 , 0 , 0.003441 , 0 , 0.002487 , 0.002991 , 0.003567 , 0.00197 , 0 , 0 , 0 , 0 , 0 
 342 , 0.00274 , 0.004538 , 0.002965 , 0 , 0.001294 , 0.007193 , 0 , 0.000197 , 0.000116 , 0.000981 , 0.002836 , 0 , 0.000228 , 0 , 0.004198 , 0.000477 , 0.003334 , 0.003793 , 0.004438 , 0.002517 , 0.00032 , 0 , 0 , 0 , 0 
 343 , 0.00327 , 0.005326 , 0.003526 , 0 , 0.001776 , 0.008149 , 0 , 0.0006 , 0.000354 , 0.001647 , 0.003307 , 0 , 0.000697 , 0 , 0.00463 , 0.001454 , 0.004229 , 0.004507 , 0.005166 , 0.002981 , 0.000985 , 0 , 0 , 0 , 0 
 344 , 0.003744 , 0.006023 , 0.004025 , 0 , 0.002202 , 0.009007 , 0 , 0.000962 , 0.000565 , 0.00225 , 0.003738 , 0 , 0.001122 , 0 , 0.005022 , 0.002331 , 0.005044 , 0.005141 , 0.005814 , 0.003391 , 0.001594 , 0 , 0 , 0 , 0 
 345 , 0.004197 , 0.006656 , 0.004502 , 0.000011 , 0.002616 , 0.009776 , 0.000022 , 0.001323 , 0.000803 , 0.002808 , 0.004148 , 0.000026 , 0.001548 , 0.000033 , 0.005423 , 0.00314 , 0.00577 , 0.005723 , 0.00639 , 0.003795 , 0.002179 , 0.000065 , 0 , 0.000023 , 0 
 346 , 0.004913 , 0.007372 , 0.005299 , 0.000163 , 0.003426 , 0.010407 , 0.000322 , 0.002056 , 0.001634 , 0.003436 , 0.004713 , 0.000373 , 0.002425 , 0.00048 , 0.006311 , 0.004085 , 0.006189 , 0.006414 , 0.006859 , 0.004654 , 0.003001 , 0.00094 , 0 , 0.000336 , 0 
 347 , 0.005536 , 0.008015 , 0.005998 , 0.000296 , 0.004151 , 0.010954 , 0.00059 , 0.002715 , 0.00238 , 0.003984 , 0.005198 , 0.00068 , 0.003202 , 0.000888 , 0.007105 , 0.004929 , 0.006556 , 0.007035 , 0.007271 , 0.005414 , 0.003722 , 0.001714 , 0 , 0.000617 , 0 
 348 , 0.006081 , 0.008597 , 0.006616 , 0.000414 , 0.004805 , 0.011432 , 0.000834 , 0.003312 , 0.003055 , 0.004465 , 0.005616 , 0.000954 , 0.003894 , 0.001262 , 0.007821 , 0.00569 , 0.00688 , 0.007599 , 0.007634 , 0.006092 , 0.004358 , 0.002403 , 0 , 0.00087 , 0 
 349 , 0.006673 , 0.009159 , 0.00714 , 0.000811 , 0.00533 , 0.012036 , 0.001313 , 0.003971 , 0.003634 , 0.005081 , 0.006296 , 0.001407 , 0.004591 , 0.001823 , 0.008626 , 0.006651 , 0.0076 , 0.008158 , 0.008396 , 0.006794 , 0.004957 , 0.002782 , 0.000335 , 0.001337 , 0.000185 
 350 , 0.007258 , 0.009681 , 0.007601 , 0.001279 , 0.005773 , 0.012652 , 0.001844 , 0.004607 , 0.004137 , 0.005712 , 0.007041 , 0.001902 , 0.005235 , 0.002412 , 0.009412 , 0.007587 , 0.008413 , 0.008664 , 0.009256 , 0.007468 , 0.005499 , 0.003028 , 0.000768 , 0.001848 , 0.000423 
 351 , 0.0078 , 0.010154 , 0.008019 , 0.001696 , 0.006172 , 0.013208 , 0.002318 , 0.005175 , 0.004587 , 0.006285 , 0.007722 , 0.002353 , 0.005803 , 0.002939 , 0.010122 , 0.008392 , 0.00914 , 0.009104 , 0.01003 , 0.008084 , 0.005978 , 0.003253 , 0.001155 , 0.002303 , 0.000636 
 352 , 0.008267 , 0.01057 , 0.008406 , 0.002062 , 0.006563 , 0.013658 , 0.002696 , 0.005657 , 0.004956 , 0.006799 , 0.008286 , 0.002751 , 0.006245 , 0.003332 , 0.010651 , 0.009055 , 0.00976 , 0.009542 , 0.010627 , 0.008571 , 0.006367 , 0.003556 , 0.001491 , 0.002717 , 0.000822 
 353 , 0.008628 , 0.010926 , 0.008777 , 0.002386 , 0.006988 , 0.013965 , 0.002943 , 0.006043 , 0.005227 , 0.007255 , 0.008683 , 0.00309 , 0.006521 , 0.003527 , 0.010905 , 0.009582 , 0.010269 , 0.01005 , 0.010964 , 0.008862 , 0.006645 , 0.004038 , 0.001781 , 0.003111 , 0.000985 
 354 , 0.008967 , 0.011259 , 0.009127 , 0.00269 , 0.00739 , 0.014252 , 0.003176 , 0.006404 , 0.00548 , 0.007678 , 0.009062 , 0.003406 , 0.006783 , 0.003712 , 0.011144 , 0.010066 , 0.010757 , 0.010528 , 0.011279 , 0.009136 , 0.006907 , 0.004491 , 0.002056 , 0.003481 , 0.001139 
 355 , 0.009286 , 0.011573 , 0.009458 , 0.002978 , 0.007769 , 0.014521 , 0.003397 , 0.006743 , 0.005717 , 0.008071 , 0.009423 , 0.003703 , 0.007032 , 0.003887 , 0.011368 , 0.010513 , 0.011223 , 0.010977 , 0.011574 , 0.009392 , 0.007152 , 0.004917 , 0.002318 , 0.003829 , 0.001286 
 356 , 0.009665 , 0.012031 , 0.009803 , 0.003219 , 0.008115 , 0.015105 , 0.003735 , 0.007162 , 0.006055 , 0.008407 , 0.009883 , 0.003904 , 0.007406 , 0.004122 , 0.011895 , 0.010988 , 0.01135 , 0.011409 , 0.012105 , 0.009767 , 0.007634 , 0.005071 , 0.002676 , 0.004096 , 0.00159 
 357 , 0.010033 , 0.012479 , 0.010135 , 0.003449 , 0.008446 , 0.015684 , 0.004068 , 0.007573 , 0.006385 , 0.008733 , 0.010329 , 0.004093 , 0.007769 , 0.004352 , 0.01242 , 0.011445 , 0.011453 , 0.011823 , 0.012629 , 0.010128 , 0.008113 , 0.005205 , 0.003019 , 0.00435 , 0.00189 
 358 , 0.010386 , 0.012909 , 0.010452 , 0.00367 , 0.008764 , 0.016242 , 0.004388 , 0.007971 , 0.006703 , 0.009051 , 0.010756 , 0.004274 , 0.008114 , 0.004573 , 0.012925 , 0.011883 , 0.01155 , 0.012219 , 0.013134 , 0.010467 , 0.008578 , 0.005332 , 0.003341 , 0.004597 , 0.002177 
 359 , 0.010641 , 0.013241 , 0.010739 , 0.003932 , 0.009077 , 0.016513 , 0.004674 , 0.0083 , 0.007 , 0.009308 , 0.011026 , 0.004449 , 0.008354 , 0.004856 , 0.013231 , 0.012382 , 0.011823 , 0.012505 , 0.013468 , 0.010855 , 0.008862 , 0.005476 , 0.003662 , 0.004823 , 0.002489 
 360 , 0.010818 , 0.013488 , 0.010993 , 0.00421 , 0.009373 , 0.016569 , 0.00492 , 0.008569 , 0.007268 , 0.009509 , 0.011177 , 0.004613 , 0.008513 , 0.005163 , 0.013382 , 0.012895 , 0.012207 , 0.012706 , 0.013669 , 0.011272 , 0.009005 , 0.00563 , 0.003976 , 0.005024 , 0.002804 
 361 , 0.01098 , 0.013716 , 0.011226 , 0.004466 , 0.009645 , 0.016617 , 0.005145 , 0.008817 , 0.007512 , 0.00969 , 0.011313 , 0.004762 , 0.008658 , 0.005441 , 0.013516 , 0.013358 , 0.012562 , 0.012894 , 0.013854 , 0.011667 , 0.009133 , 0.005774 , 0.004274 , 0.005207 , 0.003093 
 362 , 0.011131 , 0.013925 , 0.011438 , 0.004688 , 0.009869 , 0.01672 , 0.00533 , 0.009022 , 0.007723 , 0.00985 , 0.011448 , 0.004884 , 0.008771 , 0.005657 , 0.013681 , 0.013725 , 0.012849 , 0.013121 , 0.01404 , 0.012049 , 0.00926 , 0.005956 , 0.004514 , 0.005385 , 0.003323 
 363 , 0.011285 , 0.014126 , 0.01163 , 0.004843 , 0.009978 , 0.017091 , 0.005424 , 0.009114 , 0.007874 , 0.009976 , 0.011619 , 0.004946 , 0.008806 , 0.005715 , 0.014024 , 0.01387 , 0.012954 , 0.01354 , 0.014273 , 0.012442 , 0.009429 , 0.00631 , 0.004578 , 0.005597 , 0.003406 
 364 , 0.011429 , 0.014314 , 0.011811 , 0.00499 , 0.010081 , 0.017446 , 0.005513 , 0.0092 , 0.008017 , 0.010095 , 0.01178 , 0.005005 , 0.008838 , 0.00577 , 0.01435 , 0.014005 , 0.013051 , 0.013937 , 0.014491 , 0.012813 , 0.009589 , 0.006643 , 0.004638 , 0.005799 , 0.003484 
 365 , 0.011565 , 0.014491 , 0.011981 , 0.00513 , 0.010177 , 0.017784 , 0.005596 , 0.00928 , 0.008151 , 0.010205 , 0.011931 , 0.00506 , 0.008867 , 0.005821 , 0.01466 , 0.014132 , 0.013143 , 0.014312 , 0.014696 , 0.013166 , 0.00974 , 0.006958 , 0.004695 , 0.00599 , 0.003559 
 366 , 0.011846 , 0.01474 , 0.01216 , 0.005319 , 0.010278 , 0.01803 , 0.005751 , 0.009409 , 0.008341 , 0.010457 , 0.01214 , 0.005188 , 0.009025 , 0.006014 , 0.01497 , 0.014269 , 0.013374 , 0.014545 , 0.015154 , 0.013338 , 0.010017 , 0.007077 , 0.004797 , 0.006083 , 0.003752 
 367 , 0.012154 , 0.014999 , 0.012336 , 0.005515 , 0.010377 , 0.018249 , 0.005918 , 0.009546 , 0.00854 , 0.010736 , 0.012358 , 0.005329 , 0.009207 , 0.006235 , 0.015272 , 0.014406 , 0.01363 , 0.014743 , 0.01566 , 0.013468 , 0.010316 , 0.007152 , 0.004906 , 0.006152 , 0.003968 
 368 , 0.012453 , 0.01525 , 0.012505 , 0.005706 , 0.010472 , 0.018462 , 0.006082 , 0.009679 , 0.008733 , 0.011008 , 0.01257 , 0.005467 , 0.009383 , 0.006451 , 0.015564 , 0.014541 , 0.013879 , 0.014933 , 0.016156 , 0.013594 , 0.010608 , 0.007224 , 0.005012 , 0.00622 , 0.00418 
 369 , 0.012579 , 0.015351 , 0.012578 , 0.005794 , 0.010553 , 0.018563 , 0.006171 , 0.009782 , 0.008817 , 0.011183 , 0.01264 , 0.005537 , 0.009443 , 0.006529 , 0.015693 , 0.014641 , 0.014045 , 0.015037 , 0.01638 , 0.013635 , 0.010766 , 0.007247 , 0.005028 , 0.006262 , 0.004266 
 370 , 0.012494 , 0.01527 , 0.012538 , 0.005756 , 0.01062 , 0.018533 , 0.006171 , 0.009853 , 0.008769 , 0.011243 , 0.012539 , 0.005526 , 0.00936 , 0.006436 , 0.015627 , 0.014704 , 0.014116 , 0.015039 , 0.016275 , 0.013575 , 0.010764 , 0.00721 , 0.004934 , 0.006277 , 0.004199 
 371 , 0.012415 , 0.01519 , 0.012504 , 0.005714 , 0.01069 , 0.018506 , 0.006167 , 0.009923 , 0.008718 , 0.011307 , 0.01243 , 0.005514 , 0.009277 , 0.00634 , 0.015569 , 0.014775 , 0.01419 , 0.015045 , 0.016181 , 0.013519 , 0.01076 , 0.007173 , 0.00484 , 0.006294 , 0.004132 
 372 , 0.012355 , 0.015138 , 0.012493 , 0.005687 , 0.010773 , 0.018514 , 0.006167 , 0.009997 , 0.008686 , 0.011378 , 0.012336 , 0.005514 , 0.009213 , 0.006266 , 0.015531 , 0.014863 , 0.014276 , 0.015076 , 0.016121 , 0.01349 , 0.010768 , 0.007164 , 0.004766 , 0.006318 , 0.004083 
 373 , 0.012501 , 0.015438 , 0.012734 , 0.005861 , 0.011017 , 0.019 , 0.006261 , 0.01015 , 0.008944 , 0.011564 , 0.012529 , 0.005692 , 0.009434 , 0.006524 , 0.015717 , 0.015113 , 0.014522 , 0.015411 , 0.016459 , 0.013816 , 0.010956 , 0.007506 , 0.00495 , 0.006433 , 0.004275 
 374 , 0.012636 , 0.015725 , 0.012955 , 0.006031 , 0.011244 , 0.019448 , 0.006346 , 0.010287 , 0.00919 , 0.011722 , 0.012701 , 0.005859 , 0.009639 , 0.006773 , 0.015879 , 0.015343 , 0.014744 , 0.015724 , 0.01677 , 0.014117 , 0.011131 , 0.007841 , 0.005125 , 0.006537 , 0.004462 
 375 , 0.012764 , 0.016004 , 0.013161 , 0.0062 , 0.011459 , 0.019866 , 0.006426 , 0.010412 , 0.009425 , 0.011857 , 0.012857 , 0.006019 , 0.009831 , 0.007016 , 0.016024 , 0.015556 , 0.014948 , 0.01602 , 0.01706 , 0.014399 , 0.011299 , 0.008169 , 0.005296 , 0.006633 , 0.004647 
 376 , 0.012906 , 0.016202 , 0.013303 , 0.006327 , 0.011571 , 0.020151 , 0.006526 , 0.01064 , 0.009589 , 0.012091 , 0.013104 , 0.006162 , 0.010008 , 0.00714 , 0.01637 , 0.015716 , 0.015239 , 0.016205 , 0.017373 , 0.014732 , 0.011531 , 0.00827 , 0.005377 , 0.006741 , 0.004718 
 377 , 0.013038 , 0.016344 , 0.013399 , 0.006429 , 0.011613 , 0.020334 , 0.006613 , 0.010883 , 0.009697 , 0.012343 , 0.013357 , 0.006285 , 0.010147 , 0.007196 , 0.016752 , 0.015863 , 0.015522 , 0.016298 , 0.017658 , 0.015054 , 0.011754 , 0.008253 , 0.005408 , 0.006839 , 0.004732 
 378 , 0.013155 , 0.016463 , 0.013475 , 0.006522 , 0.011629 , 0.020473 , 0.006682 , 0.0111 , 0.009783 , 0.012573 , 0.013582 , 0.006395 , 0.010255 , 0.007233 , 0.01709 , 0.016018 , 0.015764 , 0.016346 , 0.017908 , 0.015345 , 0.011942 , 0.008214 , 0.005427 , 0.006923 , 0.004737 
 379 , 0.013252 , 0.016574 , 0.013543 , 0.006608 , 0.011676 , 0.020596 , 0.006706 , 0.01123 , 0.009849 , 0.012752 , 0.013721 , 0.006472 , 0.010344 , 0.007216 , 0.017325 , 0.016164 , 0.015941 , 0.016462 , 0.018117 , 0.015576 , 0.012087 , 0.008264 , 0.005447 , 0.006982 , 0.004721 
 380 , 0.013304 , 0.01667 , 0.0136 , 0.006681 , 0.011795 , 0.020711 , 0.006655 , 0.011192 , 0.009885 , 0.012836 , 0.013684 , 0.006487 , 0.010409 , 0.007095 , 0.017368 , 0.016282 , 0.016008 , 0.016745 , 0.018257 , 0.015694 , 0.012164 , 0.008509 , 0.005482 , 0.006994 , 0.004666 
 381 , 0.013326 , 0.016738 , 0.013637 , 0.006743 , 0.011891 , 0.020793 , 0.006592 , 0.011127 , 0.009906 , 0.012901 , 0.01361 , 0.006486 , 0.010451 , 0.006956 , 0.017375 , 0.016395 , 0.016044 , 0.017002 , 0.018374 , 0.015784 , 0.012221 , 0.008744 , 0.00551 , 0.006993 , 0.0046 
 382 , 0.013331 , 0.01679 , 0.013662 , 0.006798 , 0.011977 , 0.020856 , 0.006521 , 0.011045 , 0.009917 , 0.012958 , 0.013514 , 0.006475 , 0.01048 , 0.006805 , 0.017363 , 0.016507 , 0.016064 , 0.017247 , 0.01848 , 0.01586 , 0.012268 , 0.008977 , 0.005534 , 0.006985 , 0.004526 
 383 , 0.013645 , 0.017156 , 0.014026 , 0.007072 , 0.012369 , 0.021087 , 0.006753 , 0.011347 , 0.0101 , 0.013207 , 0.013881 , 0.006536 , 0.010674 , 0.007092 , 0.017817 , 0.016701 , 0.016436 , 0.0176 , 0.01893 , 0.016199 , 0.012574 , 0.009167 , 0.005684 , 0.007216 , 0.004607 
 384 , 0.013925 , 0.01748 , 0.014359 , 0.007338 , 0.01274 , 0.021288 , 0.006982 , 0.011647 , 0.010274 , 0.013435 , 0.014245 , 0.006588 , 0.010854 , 0.007385 , 0.018248 , 0.016906 , 0.01679 , 0.017923 , 0.019356 , 0.016509 , 0.012872 , 0.009341 , 0.005826 , 0.007443 , 0.004683 
 385 , 0.014176 , 0.017768 , 0.014661 , 0.00759 , 0.013089 , 0.021466 , 0.007204 , 0.011934 , 0.010441 , 0.013645 , 0.014594 , 0.006629 , 0.01102 , 0.007669 , 0.018654 , 0.017118 , 0.017125 , 0.018227 , 0.019756 , 0.016796 , 0.013157 , 0.009504 , 0.005963 , 0.007664 , 0.004753 
 386 , 0.014432 , 0.018132 , 0.014954 , 0.007794 , 0.013326 , 0.021741 , 0.007379 , 0.012208 , 0.010686 , 0.013932 , 0.014816 , 0.006707 , 0.011184 , 0.007899 , 0.019065 , 0.017566 , 0.017461 , 0.018539 , 0.020191 , 0.017155 , 0.013383 , 0.009661 , 0.00614 , 0.007819 , 0.004837 
 387 , 0.014675 , 0.01852 , 0.015216 , 0.007954 , 0.013475 , 0.022064 , 0.007519 , 0.012459 , 0.010974 , 0.014257 , 0.014944 , 0.006802 , 0.011337 , 0.008079 , 0.019461 , 0.01815 , 0.017785 , 0.018847 , 0.020626 , 0.017545 , 0.013557 , 0.009804 , 0.006335 , 0.007922 , 0.004927 
 388 , 0.014886 , 0.018863 , 0.015446 , 0.008101 , 0.0136 , 0.022362 , 0.007646 , 0.012693 , 0.011245 , 0.014562 , 0.015063 , 0.00689 , 0.011477 , 0.00825 , 0.019829 , 0.018706 , 0.018086 , 0.019128 , 0.021033 , 0.017912 , 0.013713 , 0.009937 , 0.00652 , 0.008016 , 0.005008 
 389 , 0.015111 , 0.01919 , 0.0157 , 0.008295 , 0.013771 , 0.022654 , 0.00781 , 0.012944 , 0.011518 , 0.014862 , 0.015209 , 0.007015 , 0.01161 , 0.008447 , 0.020148 , 0.01923 , 0.018389 , 0.019437 , 0.021414 , 0.018277 , 0.013891 , 0.010132 , 0.006719 , 0.008148 , 0.005138 
 390 , 0.015441 , 0.019549 , 0.016107 , 0.008682 , 0.014133 , 0.022985 , 0.008114 , 0.0133 , 0.011851 , 0.015203 , 0.015489 , 0.007278 , 0.011739 , 0.008768 , 0.020363 , 0.0197 , 0.018745 , 0.019886 , 0.021792 , 0.018693 , 0.014171 , 0.01056 , 0.007002 , 0.008435 , 0.005451 
 391 , 0.015748 , 0.01988 , 0.016488 , 0.009052 , 0.014478 , 0.023297 , 0.008406 , 0.013639 , 0.012169 , 0.015529 , 0.015755 , 0.007535 , 0.011858 , 0.009076 , 0.020568 , 0.020156 , 0.019084 , 0.020314 , 0.022155 , 0.019094 , 0.01444 , 0.010973 , 0.007274 , 0.00871 , 0.005751 
 392 , 0.016038 , 0.020192 , 0.016851 , 0.009407 , 0.014803 , 0.023597 , 0.008686 , 0.013963 , 0.012472 , 0.015843 , 0.016008 , 0.007781 , 0.011977 , 0.009373 , 0.020759 , 0.020598 , 0.019409 , 0.020725 , 0.0225 , 0.019474 , 0.014696 , 0.011371 , 0.007536 , 0.008974 , 0.00604 
 393 , 0.016478 , 0.020653 , 0.017248 , 0.009833 , 0.015258 , 0.023996 , 0.008959 , 0.014363 , 0.012818 , 0.016244 , 0.016423 , 0.008056 , 0.012294 , 0.009746 , 0.021211 , 0.021223 , 0.019854 , 0.021157 , 0.02303 , 0.019979 , 0.015183 , 0.011657 , 0.007952 , 0.009392 , 0.00637 
