JUL8WSG100005.spu,JUL8WSG100004.spu,JUL8WSG100003.spu,
Wavelength,JUL8WSG100006.spu,JUL8WSG100007.spu,JUL8WSG100008.spu,JUL8WSG100009.spu,JUL8WSG100010.spu,JUL8WSG100011.spu,JUL8WSG100012.spu,JUL8WSG100013.spu,JUL8WSG100014.spu,JUL8WSG100015.spu,JUL8WSG100016.spu,JUL8WSG100017.spu,JUL8WSG100018.spu,JUL8WSG100019.spu,JUL8WSG100020.spu,JUL8WSG100021.spu,JUL8WSG100022.spu,JUL8WSG100023.spu,JUL8WSG100024.spu,JUL8WSG100025.spu
  (nm),7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3
  time  ,7:48 PM",7:56 PM",8:03 PM",8:10 PM",8:18 PM",8:43 PM",8:49 PM",8:56 PM",9:04 PM",9:14 PM",9:32 PM",9:36 PM",9:42 PM",9:48 PM",9:54 PM",0:24 PM",0:29 PM",0:37 PM",0:43 PM",0:49 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 758 , 0.370613 , 0.374358 , 0.344199 , 0.328246 , 0.357756 , 0.271008 , 0.256289 , 0.264969 , 0.250755 , 0.153589 , 0.541244 , 0.513293 , 0.489425 , 0.374733 , 0.475384 , 0.349725 , 0.364589 , 0.278901 , 0.213893 , 0.336861 
 759 , 0.37162 , 0.375325 , 0.345299 , 0.329673 , 0.35925 , 0.272282 , 0.25749 , 0.265241 , 0.251145 , 0.154562 , 0.542743 , 0.51466 , 0.490493 , 0.376457 , 0.476317 , 0.350716 , 0.366037 , 0.279605 , 0.2146 , 0.338374 
 760 , 0.372731 , 0.376391 , 0.3465 , 0.331241 , 0.360898 , 0.273683 , 0.25881 , 0.26554 , 0.251578 , 0.155629 , 0.544399 , 0.516163 , 0.49166 , 0.378359 , 0.477341 , 0.3518 , 0.367628 , 0.280376 , 0.215374 , 0.340041 
 761 , 0.374024 , 0.377763 , 0.347934 , 0.332736 , 0.362587 , 0.275057 , 0.260136 , 0.266724 , 0.252756 , 0.156631 , 0.546552 , 0.51849 , 0.493581 , 0.380421 , 0.479429 , 0.353673 , 0.369662 , 0.281914 , 0.216742 , 0.341805 
 762 , 0.37525 , 0.37898 , 0.349245 , 0.333887 , 0.364183 , 0.276151 , 0.261198 , 0.267996 , 0.253932 , 0.157432 , 0.54799 , 0.520195 , 0.495092 , 0.381786 , 0.480949 , 0.35497 , 0.370995 , 0.28297 , 0.217704 , 0.342788 
 763 , 0.376475 , 0.380187 , 0.350556 , 0.335038 , 0.365775 , 0.27724 , 0.26225 , 0.269274 , 0.255112 , 0.158225 , 0.549419 , 0.521894 , 0.496596 , 0.383149 , 0.482463 , 0.356267 , 0.372328 , 0.284028 , 0.218671 , 0.343761 
 764 , 0.377625 , 0.381416 , 0.351816 , 0.336067 , 0.367213 , 0.278237 , 0.263116 , 0.27081 , 0.256423 , 0.158842 , 0.551151 , 0.523725 , 0.498389 , 0.384282 , 0.484355 , 0.357859 , 0.373912 , 0.285593 , 0.219849 , 0.344877 
 765 , 0.378509 , 0.38246 , 0.352801 , 0.336847 , 0.368062 , 0.278747 , 0.263452 , 0.272294 , 0.257531 , 0.158982 , 0.552555 , 0.525075 , 0.499745 , 0.384597 , 0.485949 , 0.359198 , 0.374935 , 0.287162 , 0.220823 , 0.345514 
 766 , 0.379302 , 0.383381 , 0.353666 , 0.337556 , 0.368731 , 0.279103 , 0.263667 , 0.273558 , 0.258437 , 0.159017 , 0.553636 , 0.526126 , 0.500736 , 0.384714 , 0.487181 , 0.360244 , 0.375589 , 0.288404 , 0.221577 , 0.345881 
 767 , 0.380028 , 0.384235 , 0.354464 , 0.338221 , 0.369314 , 0.279481 , 0.263899 , 0.274698 , 0.259292 , 0.159075 , 0.554643 , 0.527081 , 0.501637 , 0.384847 , 0.488299 , 0.361231 , 0.376187 , 0.289562 , 0.222261 , 0.346226 
 768 , 0.380717 , 0.385017 , 0.355151 , 0.33882 , 0.36959 , 0.280253 , 0.264367 , 0.275508 , 0.260166 , 0.159264 , 0.555571 , 0.527781 , 0.502292 , 0.38518 , 0.489068 , 0.362169 , 0.376707 , 0.290674 , 0.222773 , 0.346566 
 769 , 0.381395 , 0.385834 , 0.355807 , 0.339366 , 0.369909 , 0.281079 , 0.26485 , 0.276294 , 0.261033 , 0.159465 , 0.556447 , 0.528399 , 0.502959 , 0.385544 , 0.489755 , 0.362975 , 0.377274 , 0.291731 , 0.223245 , 0.346873 
 770 , 0.38203 , 0.386608 , 0.356436 , 0.339885 , 0.370213 , 0.281854 , 0.265303 , 0.277028 , 0.261857 , 0.159657 , 0.557276 , 0.528993 , 0.503583 , 0.385887 , 0.4904 , 0.363738 , 0.377813 , 0.292723 , 0.223696 , 0.347166 
 771 , 0.382714 , 0.387214 , 0.357023 , 0.340375 , 0.370724 , 0.282494 , 0.265739 , 0.277664 , 0.262399 , 0.160073 , 0.557928 , 0.529643 , 0.504088 , 0.38629 , 0.490895 , 0.364017 , 0.37817 , 0.293178 , 0.224167 , 0.347656 
 772 , 0.38341 , 0.387783 , 0.357594 , 0.340812 , 0.371374 , 0.283084 , 0.266144 , 0.278359 , 0.262891 , 0.160575 , 0.558685 , 0.530478 , 0.504626 , 0.386742 , 0.491585 , 0.36443 , 0.378692 , 0.293712 , 0.224788 , 0.348345 
 773 , 0.384097 , 0.388349 , 0.35815 , 0.34124 , 0.372016 , 0.283655 , 0.266551 , 0.279042 , 0.26337 , 0.161072 , 0.559423 , 0.531296 , 0.505154 , 0.387184 , 0.49226 , 0.364842 , 0.379204 , 0.294225 , 0.2254 , 0.349026 
 774 , 0.384726 , 0.388972 , 0.358693 , 0.341694 , 0.372626 , 0.284257 , 0.266962 , 0.27962 , 0.263831 , 0.161486 , 0.560051 , 0.531902 , 0.505477 , 0.387603 , 0.492753 , 0.365257 , 0.379647 , 0.294662 , 0.225915 , 0.349534 
 775 , 0.385314 , 0.389674 , 0.359206 , 0.342265 , 0.373228 , 0.284983 , 0.267495 , 0.280134 , 0.264357 , 0.161894 , 0.560683 , 0.53237 , 0.50584 , 0.388175 , 0.493325 , 0.365809 , 0.380166 , 0.29511 , 0.226427 , 0.349996 
 776 , 0.385896 , 0.390361 , 0.359714 , 0.342862 , 0.373823 , 0.28574 , 0.268071 , 0.280663 , 0.264905 , 0.162312 , 0.561361 , 0.532859 , 0.50629 , 0.388793 , 0.49399 , 0.366411 , 0.380717 , 0.295589 , 0.226977 , 0.350507 
 777 , 0.386502 , 0.391045 , 0.36025 , 0.343487 , 0.374459 , 0.286469 , 0.268645 , 0.281201 , 0.26547 , 0.162737 , 0.561999 , 0.533354 , 0.506736 , 0.389436 , 0.494671 , 0.367003 , 0.381278 , 0.296075 , 0.227496 , 0.350987 
 778 , 0.38726 , 0.39174 , 0.361072 , 0.3443 , 0.375336 , 0.287017 , 0.269281 , 0.281846 , 0.266103 , 0.163175 , 0.562536 , 0.534016 , 0.507247 , 0.390239 , 0.495433 , 0.367634 , 0.381875 , 0.296639 , 0.227939 , 0.351435 
 779 , 0.388059 , 0.392458 , 0.362011 , 0.345174 , 0.376277 , 0.287561 , 0.26995 , 0.28258 , 0.266782 , 0.163609 , 0.563258 , 0.534897 , 0.507833 , 0.391102 , 0.496198 , 0.368356 , 0.382532 , 0.297302 , 0.228466 , 0.352034 
 780 , 0.388874 , 0.393185 , 0.36296 , 0.346065 , 0.377242 , 0.288104 , 0.270626 , 0.283313 , 0.267474 , 0.164054 , 0.563984 , 0.53579 , 0.508422 , 0.391967 , 0.496981 , 0.369093 , 0.383198 , 0.297979 , 0.22899 , 0.352649 
 781 , 0.389552 , 0.393808 , 0.363783 , 0.34678 , 0.378147 , 0.288569 , 0.271239 , 0.283949 , 0.267999 , 0.164495 , 0.564688 , 0.536398 , 0.509006 , 0.392555 , 0.49746 , 0.369545 , 0.383708 , 0.298521 , 0.229506 , 0.353194 
 782 , 0.390256 , 0.394531 , 0.364647 , 0.347493 , 0.37904 , 0.289112 , 0.271876 , 0.284532 , 0.268543 , 0.165069 , 0.565635 , 0.537094 , 0.509778 , 0.393277 , 0.498124 , 0.370244 , 0.384511 , 0.299126 , 0.230123 , 0.353824 
 783 , 0.390983 , 0.395278 , 0.365534 , 0.348221 , 0.379949 , 0.289661 , 0.272527 , 0.285129 , 0.269101 , 0.165647 , 0.566609 , 0.537801 , 0.510561 , 0.394007 , 0.498806 , 0.370965 , 0.385336 , 0.299744 , 0.230753 , 0.35447 
 784 , 0.391631 , 0.396017 , 0.366451 , 0.34898 , 0.380773 , 0.290303 , 0.273211 , 0.285648 , 0.269733 , 0.166194 , 0.56758 , 0.538484 , 0.511264 , 0.394706 , 0.499475 , 0.371672 , 0.386172 , 0.300468 , 0.231313 , 0.355012 
 785 , 0.39209 , 0.396795 , 0.367254 , 0.349754 , 0.381503 , 0.291029 , 0.273962 , 0.286123 , 0.27048 , 0.166608 , 0.568332 , 0.539067 , 0.511919 , 0.395416 , 0.500056 , 0.372242 , 0.386871 , 0.301289 , 0.231745 , 0.355518 
 786 , 0.392519 , 0.397599 , 0.368036 , 0.350536 , 0.38224 , 0.291767 , 0.274752 , 0.286635 , 0.271253 , 0.16701 , 0.569018 , 0.539634 , 0.5126 , 0.39616 , 0.500627 , 0.372788 , 0.387544 , 0.302136 , 0.232186 , 0.356063 
 787 , 0.392974 , 0.398377 , 0.368823 , 0.351315 , 0.383033 , 0.292491 , 0.275506 , 0.287185 , 0.27199 , 0.167448 , 0.569713 , 0.540257 , 0.513315 , 0.396944 , 0.501255 , 0.373339 , 0.388197 , 0.302932 , 0.232683 , 0.356666 
 788 , 0.393586 , 0.398932 , 0.369596 , 0.352043 , 0.384059 , 0.293073 , 0.276034 , 0.287831 , 0.272435 , 0.168055 , 0.570466 , 0.541026 , 0.514057 , 0.397812 , 0.502073 , 0.373845 , 0.388718 , 0.303436 , 0.233423 , 0.357389 
 789 , 0.394323 , 0.399397 , 0.370447 , 0.352819 , 0.385198 , 0.293665 , 0.276567 , 0.288464 , 0.272808 , 0.168705 , 0.571375 , 0.541805 , 0.514731 , 0.398634 , 0.502954 , 0.374363 , 0.389256 , 0.303947 , 0.234181 , 0.358013 
 790 , 0.395086 , 0.399887 , 0.371324 , 0.353613 , 0.38638 , 0.294272 , 0.277115 , 0.289112 , 0.273188 , 0.169383 , 0.572315 , 0.542607 , 0.515427 , 0.399483 , 0.503872 , 0.374899 , 0.389805 , 0.304467 , 0.234954 , 0.358662 
 791 , 0.39582 , 0.400522 , 0.372094 , 0.35446 , 0.387388 , 0.295047 , 0.277719 , 0.289702 , 0.273668 , 0.169867 , 0.57323 , 0.543448 , 0.516007 , 0.400178 , 0.504742 , 0.37566 , 0.390446 , 0.305116 , 0.235626 , 0.359259 
 792 , 0.396541 , 0.401276 , 0.372857 , 0.355254 , 0.388275 , 0.295932 , 0.2783 , 0.290306 , 0.274215 , 0.170322 , 0.573895 , 0.544196 , 0.516637 , 0.40079 , 0.505543 , 0.376433 , 0.391087 , 0.305837 , 0.236325 , 0.3599 
 793 , 0.39727 , 0.402054 , 0.373636 , 0.356065 , 0.389185 , 0.296839 , 0.278894 , 0.290925 , 0.274784 , 0.170789 , 0.57458 , 0.544964 , 0.517286 , 0.401425 , 0.506364 , 0.377229 , 0.391745 , 0.306572 , 0.237045 , 0.360557 
 794 , 0.398064 , 0.402841 , 0.374476 , 0.356909 , 0.390208 , 0.297632 , 0.279511 , 0.291589 , 0.27543 , 0.171202 , 0.575196 , 0.545708 , 0.518032 , 0.40216 , 0.507166 , 0.378003 , 0.3925 , 0.307374 , 0.237719 , 0.361132 
 795 , 0.398821 , 0.403557 , 0.37534 , 0.357825 , 0.391319 , 0.298168 , 0.280083 , 0.292307 , 0.276163 , 0.17153 , 0.57568 , 0.546548 , 0.51869 , 0.403003 , 0.507868 , 0.378713 , 0.393312 , 0.308098 , 0.2383 , 0.361565 
 796 , 0.39956 , 0.404258 , 0.376224 , 0.358771 , 0.392439 , 0.298667 , 0.28065 , 0.293039 , 0.276929 , 0.171863 , 0.576165 , 0.547434 , 0.519311 , 0.403875 , 0.508565 , 0.379421 , 0.394143 , 0.308812 , 0.23887 , 0.36199 
 797 , 0.40024 , 0.40495 , 0.377093 , 0.359686 , 0.393531 , 0.299149 , 0.281216 , 0.293777 , 0.277685 , 0.172229 , 0.576706 , 0.548316 , 0.51994 , 0.404702 , 0.509249 , 0.380128 , 0.394943 , 0.309509 , 0.239438 , 0.362481 
 798 , 0.400773 , 0.405612 , 0.3779 , 0.360421 , 0.394415 , 0.299647 , 0.281762 , 0.294455 , 0.278383 , 0.172705 , 0.577459 , 0.549047 , 0.520575 , 0.405318 , 0.509876 , 0.380827 , 0.395604 , 0.310136 , 0.239957 , 0.36319 
 799 , 0.401381 , 0.406327 , 0.378734 , 0.361137 , 0.395282 , 0.300237 , 0.282346 , 0.295118 , 0.279075 , 0.173203 , 0.578301 , 0.549713 , 0.52126 , 0.405905 , 0.510525 , 0.381568 , 0.39627 , 0.310799 , 0.240467 , 0.363927 
 800 , 0.402007 , 0.407054 , 0.379594 , 0.361879 , 0.39616 , 0.300841 , 0.282952 , 0.295795 , 0.27978 , 0.17371 , 0.579155 , 0.550396 , 0.521961 , 0.40651 , 0.511197 , 0.382329 , 0.396961 , 0.31147 , 0.240981 , 0.364682 
 801 , 0.402646 , 0.407813 , 0.380362 , 0.362525 , 0.396781 , 0.301537 , 0.283648 , 0.296256 , 0.280473 , 0.174061 , 0.579972 , 0.550914 , 0.522538 , 0.407041 , 0.511786 , 0.38293 , 0.3976 , 0.312221 , 0.241444 , 0.365124 
 802 , 0.403211 , 0.408574 , 0.381099 , 0.363242 , 0.397484 , 0.302285 , 0.284343 , 0.296687 , 0.281168 , 0.174371 , 0.580764 , 0.551429 , 0.523036 , 0.407609 , 0.512288 , 0.383393 , 0.39819 , 0.312957 , 0.241921 , 0.365543 
 803 , 0.403786 , 0.409345 , 0.381855 , 0.363982 , 0.398212 , 0.303053 , 0.285066 , 0.297136 , 0.281883 , 0.174684 , 0.581577 , 0.551954 , 0.523557 , 0.408195 , 0.512797 , 0.383873 , 0.398798 , 0.313714 , 0.242406 , 0.365985 
 804 , 0.404341 , 0.409888 , 0.382583 , 0.364655 , 0.399101 , 0.303717 , 0.285476 , 0.297665 , 0.282373 , 0.17503 , 0.582191 , 0.552426 , 0.524003 , 0.408815 , 0.513292 , 0.384153 , 0.399154 , 0.314221 , 0.242848 , 0.366402 
 805 , 0.404901 , 0.410395 , 0.383444 , 0.365218 , 0.400201 , 0.304353 , 0.285796 , 0.298337 , 0.282742 , 0.175477 , 0.583025 , 0.553035 , 0.52463 , 0.409594 , 0.514105 , 0.384567 , 0.399477 , 0.31477 , 0.243419 , 0.367018 
 806 , 0.405484 , 0.410949 , 0.38438 , 0.365784 , 0.401354 , 0.305018 , 0.28616 , 0.299051 , 0.283134 , 0.17596 , 0.583976 , 0.553702 , 0.525326 , 0.410432 , 0.515028 , 0.385051 , 0.399849 , 0.315385 , 0.244036 , 0.367699 
 807 , 0.406028 , 0.41154 , 0.38527 , 0.366444 , 0.402473 , 0.305666 , 0.286592 , 0.299696 , 0.283495 , 0.176441 , 0.584837 , 0.554258 , 0.52586 , 0.411199 , 0.515807 , 0.385565 , 0.400222 , 0.315968 , 0.244632 , 0.368307 
 808 , 0.406503 , 0.412127 , 0.385959 , 0.367489 , 0.403428 , 0.306265 , 0.287193 , 0.300164 , 0.283852 , 0.176934 , 0.585346 , 0.554617 , 0.526055 , 0.411791 , 0.516237 , 0.386147 , 0.400839 , 0.316498 , 0.245214 , 0.36878 
 809 , 0.407087 , 0.412679 , 0.386656 , 0.368763 , 0.404455 , 0.306907 , 0.28782 , 0.300718 , 0.284333 , 0.177509 , 0.585821 , 0.555132 , 0.5264 , 0.412506 , 0.516786 , 0.386837 , 0.401745 , 0.317166 , 0.245923 , 0.36936 
 810 , 0.407703 , 0.413265 , 0.387399 , 0.370131 , 0.405542 , 0.3076 , 0.288494 , 0.301297 , 0.284834 , 0.178112 , 0.58632 , 0.555674 , 0.526763 , 0.413257 , 0.517368 , 0.387556 , 0.402718 , 0.31787 , 0.246678 , 0.369981 
 811 , 0.408496 , 0.413736 , 0.388401 , 0.37131 , 0.406721 , 0.308328 , 0.289359 , 0.301685 , 0.285498 , 0.178624 , 0.586597 , 0.556315 , 0.527507 , 0.414362 , 0.517828 , 0.388163 , 0.403724 , 0.318372 , 0.247265 , 0.370438 
 812 , 0.409328 , 0.414266 , 0.389378 , 0.372246 , 0.407935 , 0.309081 , 0.290381 , 0.302112 , 0.286152 , 0.179095 , 0.587005 , 0.556948 , 0.528388 , 0.41558 , 0.518257 , 0.388852 , 0.404598 , 0.318805 , 0.247843 , 0.370916 
 813 , 0.410212 , 0.414839 , 0.390418 , 0.373241 , 0.409244 , 0.30988 , 0.291479 , 0.302557 , 0.286852 , 0.179597 , 0.58744 , 0.557624 , 0.529322 , 0.41688 , 0.518708 , 0.389578 , 0.40553 , 0.319269 , 0.248457 , 0.371416 
 814 , 0.410978 , 0.41548 , 0.39138 , 0.37405 , 0.410427 , 0.310548 , 0.292444 , 0.30334 , 0.287646 , 0.180264 , 0.588368 , 0.558521 , 0.530629 , 0.418138 , 0.519573 , 0.390398 , 0.406603 , 0.319936 , 0.24921 , 0.372358 
 815 , 0.41163 , 0.416223 , 0.392432 , 0.374802 , 0.41147 , 0.311085 , 0.293151 , 0.304227 , 0.28843 , 0.181027 , 0.58944 , 0.559422 , 0.531653 , 0.419184 , 0.520241 , 0.391095 , 0.407341 , 0.320504 , 0.249817 , 0.373433 
 816 , 0.41231 , 0.417021 , 0.393556 , 0.375597 , 0.412551 , 0.311648 , 0.293866 , 0.305145 , 0.289236 , 0.18183 , 0.59053 , 0.560337 , 0.532635 , 0.420228 , 0.520842 , 0.391787 , 0.408025 , 0.321062 , 0.250409 , 0.374536 
 817 , 0.413057 , 0.417966 , 0.394664 , 0.376392 , 0.413547 , 0.3124 , 0.294706 , 0.306012 , 0.290142 , 0.182559 , 0.591888 , 0.561386 , 0.533633 , 0.421269 , 0.521644 , 0.392663 , 0.40891 , 0.32201 , 0.251132 , 0.375725 
 818 , 0.413852 , 0.419032 , 0.395566 , 0.377121 , 0.414204 , 0.313409 , 0.2957 , 0.306548 , 0.291025 , 0.182976 , 0.593145 , 0.562242 , 0.534366 , 0.421962 , 0.522685 , 0.393477 , 0.409921 , 0.323409 , 0.251891 , 0.376576 
 819 , 0.414611 , 0.420013 , 0.396395 , 0.377818 , 0.414779 , 0.314348 , 0.296638 , 0.30693 , 0.291749 , 0.183257 , 0.59391 , 0.562729 , 0.534871 , 0.422446 , 0.523648 , 0.393922 , 0.410725 , 0.324543 , 0.252499 , 0.377039 
 820 , 0.41538 , 0.421006 , 0.397236 , 0.378538 , 0.415372 , 0.31531 , 0.297585 , 0.307333 , 0.29249 , 0.18355 , 0.594687 , 0.563222 , 0.535388 , 0.422946 , 0.524634 , 0.394387 , 0.41154 , 0.325686 , 0.25312 , 0.377523 
 821 , 0.41618 , 0.421416 , 0.397922 , 0.379247 , 0.416308 , 0.31615 , 0.297924 , 0.308324 , 0.293009 , 0.184111 , 0.595247 , 0.564127 , 0.536015 , 0.423805 , 0.525807 , 0.395059 , 0.411938 , 0.326125 , 0.254023 , 0.378389 
 822 , 0.417023 , 0.421875 , 0.398556 , 0.379768 , 0.417352 , 0.316922 , 0.29823 , 0.309251 , 0.293427 , 0.184707 , 0.595923 , 0.564909 , 0.536298 , 0.424493 , 0.52665 , 0.395592 , 0.412228 , 0.326593 , 0.254791 , 0.379037 
 823 , 0.417864 , 0.422338 , 0.399195 , 0.380294 , 0.418403 , 0.317699 , 0.29854 , 0.310191 , 0.293848 , 0.185307 , 0.596612 , 0.565705 , 0.536584 , 0.425178 , 0.527508 , 0.396138 , 0.412513 , 0.327073 , 0.25557 , 0.37969 
 824 , 0.418529 , 0.423051 , 0.399821 , 0.380865 , 0.419245 , 0.318563 , 0.298995 , 0.31096 , 0.294513 , 0.18589 , 0.597419 , 0.566618 , 0.536703 , 0.42569 , 0.528351 , 0.396933 , 0.413218 , 0.327857 , 0.256391 , 0.380269 
 825 , 0.419137 , 0.423825 , 0.400409 , 0.381544 , 0.41987 , 0.319447 , 0.299455 , 0.311763 , 0.295339 , 0.186426 , 0.598031 , 0.567535 , 0.536998 , 0.426161 , 0.52912 , 0.397863 , 0.414175 , 0.328711 , 0.257335 , 0.380875 
 826 , 0.419749 , 0.424605 , 0.400996 , 0.382242 , 0.420475 , 0.320319 , 0.299912 , 0.312584 , 0.296169 , 0.186963 , 0.598614 , 0.568447 , 0.537336 , 0.426646 , 0.529883 , 0.398794 , 0.415144 , 0.329547 , 0.258291 , 0.381484 
 827 , 0.420537 , 0.425419 , 0.401719 , 0.383039 , 0.421126 , 0.321156 , 0.300539 , 0.313409 , 0.297021 , 0.187465 , 0.599279 , 0.569342 , 0.537888 , 0.427307 , 0.530682 , 0.399726 , 0.416099 , 0.330468 , 0.25916 , 0.382046 
 828 , 0.4215 , 0.426309 , 0.40263 , 0.384106 , 0.42188 , 0.321854 , 0.301418 , 0.314133 , 0.2979 , 0.187902 , 0.600157 , 0.570216 , 0.538695 , 0.428076 , 0.531676 , 0.400572 , 0.416789 , 0.331406 , 0.259739 , 0.382484 
 829 , 0.422383 , 0.427203 , 0.403518 , 0.385265 , 0.422642 , 0.322477 , 0.302271 , 0.314759 , 0.298775 , 0.188318 , 0.601087 , 0.571073 , 0.539428 , 0.428712 , 0.532752 , 0.401354 , 0.417297 , 0.332253 , 0.260204 , 0.38286 
 830 , 0.423216 , 0.428078 , 0.404384 , 0.386376 , 0.423402 , 0.323089 , 0.303103 , 0.315393 , 0.299638 , 0.188747 , 0.602022 , 0.571941 , 0.540172 , 0.429337 , 0.533809 , 0.402107 , 0.417814 , 0.333087 , 0.260682 , 0.383275 
 831 , 0.423621 , 0.428796 , 0.404905 , 0.386906 , 0.424081 , 0.32356 , 0.303691 , 0.316144 , 0.300362 , 0.189322 , 0.603077 , 0.572835 , 0.541061 , 0.429763 , 0.534524 , 0.402567 , 0.41839 , 0.33374 , 0.261245 , 0.384004 
 832 , 0.423971 , 0.429458 , 0.405399 , 0.387173 , 0.424591 , 0.324061 , 0.304216 , 0.316979 , 0.300913 , 0.189836 , 0.60405 , 0.573505 , 0.541799 , 0.430143 , 0.534604 , 0.403062 , 0.418846 , 0.33435 , 0.261715 , 0.384619 
 833 , 0.424305 , 0.430104 , 0.405877 , 0.387433 , 0.425102 , 0.324555 , 0.304742 , 0.317806 , 0.301456 , 0.19035 , 0.605014 , 0.574167 , 0.542539 , 0.430507 , 0.534686 , 0.403558 , 0.419295 , 0.334953 , 0.262184 , 0.385219 
 834 , 0.424559 , 0.430679 , 0.406338 , 0.387658 , 0.425308 , 0.325336 , 0.305279 , 0.318476 , 0.302163 , 0.190741 , 0.605992 , 0.57463 , 0.543075 , 0.430888 , 0.534781 , 0.404285 , 0.419768 , 0.335763 , 0.262652 , 0.385765 
 835 , 0.424862 , 0.431217 , 0.406788 , 0.387949 , 0.425361 , 0.326238 , 0.305815 , 0.318854 , 0.302927 , 0.191079 , 0.606659 , 0.575143 , 0.543451 , 0.431305 , 0.535246 , 0.404801 , 0.420229 , 0.336518 , 0.263054 , 0.38618 
 836 , 0.425177 , 0.431758 , 0.407235 , 0.388232 , 0.425402 , 0.327133 , 0.306338 , 0.31921 , 0.303687 , 0.19142 , 0.607285 , 0.57565 , 0.543815 , 0.431726 , 0.53574 , 0.405274 , 0.420686 , 0.337257 , 0.263447 , 0.386569 
 837 , 0.425618 , 0.432251 , 0.407649 , 0.388603 , 0.425643 , 0.327909 , 0.306748 , 0.3197 , 0.304288 , 0.191946 , 0.607787 , 0.576359 , 0.544127 , 0.432187 , 0.536481 , 0.405671 , 0.420931 , 0.337806 , 0.263903 , 0.386979 
 838 , 0.426334 , 0.432761 , 0.40813 , 0.389114 , 0.426342 , 0.328591 , 0.307129 , 0.320507 , 0.304781 , 0.192719 , 0.60829 , 0.577264 , 0.544549 , 0.432818 , 0.538589 , 0.406127 , 0.421017 , 0.338308 , 0.264568 , 0.387578 
 839 , 0.42712 , 0.433309 , 0.408667 , 0.389659 , 0.427184 , 0.3293 , 0.307575 , 0.321407 , 0.305317 , 0.193511 , 0.608881 , 0.578147 , 0.545066 , 0.43351 , 0.541417 , 0.406682 , 0.421165 , 0.338904 , 0.265316 , 0.388284 
 840 , 0.427888 , 0.433867 , 0.409198 , 0.390209 , 0.427969 , 0.329999 , 0.308061 , 0.322284 , 0.305843 , 0.194205 , 0.609445 , 0.579014 , 0.545554 , 0.434148 , 0.54414 , 0.407237 , 0.421339 , 0.339497 , 0.266051 , 0.388964 
 841 , 0.42846 , 0.434468 , 0.409589 , 0.390815 , 0.428355 , 0.330635 , 0.308704 , 0.322936 , 0.306384 , 0.194425 , 0.609926 , 0.579731 , 0.545888 , 0.434436 , 0.545252 , 0.407777 , 0.421815 , 0.340083 , 0.266742 , 0.38943 
 842 , 0.428868 , 0.434995 , 0.409819 , 0.391446 , 0.428522 , 0.331252 , 0.309179 , 0.323508 , 0.307 , 0.194726 , 0.610559 , 0.580446 , 0.546273 , 0.434585 , 0.543981 , 0.408283 , 0.422451 , 0.340555 , 0.267431 , 0.38991 
 843 , 0.429282 , 0.435536 , 0.410056 , 0.392083 , 0.428688 , 0.331868 , 0.309656 , 0.324081 , 0.307617 , 0.195022 , 0.611195 , 0.581172 , 0.546662 , 0.434725 , 0.542704 , 0.40878 , 0.423085 , 0.341027 , 0.268121 , 0.390389 
 844 , 0.429789 , 0.436067 , 0.41061 , 0.392703 , 0.429016 , 0.332414 , 0.310137 , 0.32447 , 0.30827 , 0.195386 , 0.611791 , 0.581497 , 0.547075 , 0.43502 , 0.541329 , 0.409258 , 0.4236 , 0.341299 , 0.268342 , 0.390554 
 845 , 0.43044 , 0.436582 , 0.411492 , 0.393331 , 0.429628 , 0.332877 , 0.310882 , 0.324999 , 0.308952 , 0.195697 , 0.612342 , 0.582187 , 0.547474 , 0.43569 , 0.541694 , 0.410093 , 0.424073 , 0.341905 , 0.268652 , 0.390807 
 846 , 0.431106 , 0.437111 , 0.412392 , 0.393959 , 0.430255 , 0.333337 , 0.311644 , 0.325549 , 0.309645 , 0.196004 , 0.6129 , 0.582914 , 0.547886 , 0.436381 , 0.542138 , 0.410947 , 0.424555 , 0.342537 , 0.268966 , 0.391077 
 847 , 0.431521 , 0.437519 , 0.413055 , 0.394453 , 0.430895 , 0.333715 , 0.312278 , 0.326072 , 0.310239 , 0.196327 , 0.613316 , 0.583578 , 0.548268 , 0.436965 , 0.542487 , 0.411498 , 0.424922 , 0.343028 , 0.269429 , 0.391402 
 848 , 0.431646 , 0.437996 , 0.41339 , 0.394861 , 0.431429 , 0.334137 , 0.312726 , 0.326518 , 0.310799 , 0.196752 , 0.613836 , 0.584132 , 0.54888 , 0.437539 , 0.542803 , 0.411785 , 0.425344 , 0.343361 , 0.269944 , 0.391867 
 849 , 0.431746 , 0.438596 , 0.413684 , 0.3953 , 0.431915 , 0.334632 , 0.313152 , 0.326924 , 0.311396 , 0.197237 , 0.614506 , 0.584661 , 0.549659 , 0.438163 , 0.543154 , 0.412096 , 0.425867 , 0.343679 , 0.27041 , 0.392389 
